player_id,first_name,last_name,birth_date,is_active,current_team_id,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_state_prov,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8471817,Ryan,Reaves,1987-01-20,TRUE,28,R,R,74,188,225,102,Winnipeg,Manitoba,CAN,2005,STL,5,31,156,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8471817.jpg
8475181,Nick,Leddy,1991-03-20,TRUE,28,D,L,72,183,205,93,Eden Prairie,Minnesota,USA,2009,MIN,1,16,16,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475181.jpg
8475200,Dmitry,Orlov,1991-07-23,TRUE,28,D,L,71,180,215,98,Novokuznetsk,NaN,RUS,2009,WSH,2,25,55,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475200.jpg
8475726,Tyler,Toffoli,1992-04-24,TRUE,28,C,R,72,183,205,93,Scarborough,Ontario,CAN,2010,LAK,2,17,47,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475726.jpg
8475784,Jeff,Skinner,1992-05-16,FALSE,NaN,L,L,71,180,200,91,Toronto,Ontario,CAN,2010,CAR,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475784.jpg
8475906,John,Klingberg,1992-08-14,TRUE,28,D,R,74,188,185,84,Gothenburg,NaN,SWE,2010,DAL,5,11,131,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475906.jpg
8476624,Barclay,Goodrow,1993-02-26,TRUE,28,C,L,74,188,210,95,Toronto,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476624.jpg
8477018,Ben,Hutton,1993-04-20,TRUE,54,D,L,75,191,209,95,Brockville,Ontario,CAN,2012,VAN,5,26,147,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477018.jpg
8477505,Alexander,Wennberg,1994-09-22,TRUE,28,C,L,74,188,190,86,Stockholm,NaN,SWE,2013,CBJ,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477505.jpg
8478874,Adam,Gaudette,1996-10-03,TRUE,28,R,R,73,185,190,86,Braintree,Massachusetts,USA,2015,VAN,5,28,149,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478874.jpg
8479983,Mario,Ferraro,1998-09-17,TRUE,28,D,L,71,180,200,91,Toronto,Ontario,CAN,2017,SJS,2,18,49,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479983.jpg
8480043,Timothy,Liljegren,1999-04-30,TRUE,15,D,R,73,185,200,91,Kristianstad,NaN,SWE,2017,TOR,1,17,17,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480043.jpg
8480798,Philipp,Kurashev,1999-10-12,TRUE,28,C,L,72,183,190,86,Munsingen,NaN,CHE,2018,CHI,4,27,120,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480798.jpg
8480848,Ty,Dellandrea,2000-07-21,TRUE,28,C,R,74,188,185,84,Port Perry,Ontario,CAN,2018,DAL,1,13,13,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480848.jpg
8482166,Shakir,Mukhamadullin,2002-01-10,TRUE,28,D,L,76,193,200,91,Ufa,NaN,RUS,2020,NJD,1,20,20,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482166.jpg
8482667,William,Eklund,2002-10-12,TRUE,28,L,L,70,178,185,84,Stockholm,NaN,SWE,2021,SJS,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482667.jpg
8484227,Will,Smith,2005-03-17,TRUE,28,C,R,72,183,180,82,Boston,Massachusetts,USA,2023,SJS,1,4,4,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484227.jpg
8484801,Macklin,Celebrini,2006-06-13,TRUE,28,C,L,72,183,190,86,North Vancouver,British Columbia,CAN,2024,SJS,1,1,1,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484801.jpg
8484911,Collin,Graf,2002-09-21,TRUE,28,R,R,73,185,190,86,Lincoln,Massachusetts,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484911.jpg
8473986,Alex,Killorn,1989-09-14,TRUE,24,L,L,73,185,205,93,Halifax,Nova Scotia,CAN,2007,TBL,3,16,77,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8473986.jpg
8474586,Jordan,Eberle,1990-05-15,TRUE,55,R,R,71,180,180,82,Regina,Saskatchewan,CAN,2008,EDM,1,22,22,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474586.jpg
8475184,Chris,Kreider,1991-04-30,TRUE,24,L,L,75,191,232,105,Boxford,Massachusetts,USA,2009,NYR,1,19,19,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475184.jpg
8475462,Radko,Gudas,1990-06-05,TRUE,24,D,R,72,183,208,94,Prague,NaN,CZE,2010,TBL,3,6,66,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475462.jpg
8475768,Jaden,Schwartz,1992-06-25,TRUE,55,L,L,70,178,185,84,Wilcox,Saskatchewan,CAN,2010,STL,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475768.jpg
8475798,Mikael,Granlund,1992-02-26,TRUE,24,C,L,70,178,193,88,Oulu,NaN,FIN,2010,MIN,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475798.jpg
8476457,Adam,Larsson,1992-11-12,TRUE,55,D,R,75,191,207,94,Skelleftea,NaN,SWE,2011,NJD,1,4,4,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476457.jpg
8476467,Jamie,Oleksiak,1992-12-21,TRUE,55,D,L,79,201,252,114,Toronto,Ontario,CAN,2011,DAL,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476467.jpg
8476885,Jacob,Trouba,1994-02-26,TRUE,24,D,R,75,191,212,96,Rochester,Michigan,USA,2012,WPG,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476885.jpg
8476905,Chandler,Stephenson,1994-04-22,TRUE,55,C,L,72,183,201,91,Saskatoon,Saskatchewan,CAN,2012,WSH,3,16,77,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476905.jpg
8477527,Ross,Johnston,1994-02-18,TRUE,24,L,L,77,196,232,105,Charlottetown,Prince Edward Island,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477527.jpg
8477919,Frederick,Gaudreau,1993-05-01,TRUE,55,C,R,72,183,184,83,Bromont,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477919.jpg
8477955,Jared,McCann,1996-05-31,TRUE,55,L,L,73,185,191,87,Stratford,Ontario,CAN,2014,VAN,1,24,24,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477955.jpg
8477986,Brandon,Montour,1994-04-11,TRUE,55,D,R,72,183,199,90,Brantford,Ontario,CAN,2014,ANA,2,25,55,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477986.jpg
8478366,Frank,Vatrano,1994-03-14,TRUE,24,R,L,71,180,203,92,East Longmeadow,Massachusetts,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478366.jpg
8478407,Vince,Dunn,1996-10-29,TRUE,55,D,L,72,183,200,91,Mississauga,Ontario,CAN,2015,STL,2,26,56,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478407.jpg
8478873,Troy,Terry,1997-09-10,TRUE,24,R,R,72,183,193,88,Denver,Colorado,USA,2015,ANA,5,27,148,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478873.jpg
8478975,Mason,Marchment,1995-06-18,TRUE,29,L,L,77,196,212,96,Uxbridge,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478975.jpg
8479324,Ryan,Lindgren,1998-02-11,TRUE,55,D,L,72,183,194,88,Burnsville,Minnesota,USA,2016,BOS,2,19,49,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479324.jpg
8479372,Joshua,Mahura,1998-05-05,TRUE,55,D,L,72,183,193,88,St. Albert,Alberta,CAN,2016,ANA,3,24,85,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479372.jpg
8480009,Eeli,Tolvanen,1999-04-22,TRUE,55,R,L,70,178,182,83,Vihti,NaN,FIN,2017,NSH,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480009.jpg
8480068,Ryan,Poehling,1999-01-03,TRUE,24,C,L,74,188,206,93,Lakeville,Minnesota,USA,2017,MTL,1,25,25,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480068.jpg
8481563,Drew,Helleson,2001-03-26,TRUE,24,D,R,75,191,208,94,Farmington,Minnesota,USA,2019,COL,2,16,47,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481563.jpg
8481605,Jackson,LaCombe,2001-01-09,TRUE,24,D,L,74,188,208,94,Eden Prairie,Minnesota,USA,2019,ANA,2,8,39,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481605.jpg
8481789,Tye,Kartye,2001-04-30,TRUE,3,L,L,71,180,202,92,Kingston,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481789.jpg
8482118,Sam,Colangelo,2001-12-26,TRUE,24,R,R,74,188,213,97,Stoneham,Massachusetts,USA,2020,ANA,2,5,36,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482118.jpg
8482665,Matty,Beniers,2002-11-05,TRUE,55,C,L,74,188,181,82,Hingham,Massachusetts,USA,2021,SEA,1,2,2,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482665.jpg
8482745,Mason,McTavish,2003-01-30,TRUE,24,C,L,73,185,219,99,Zurich,NaN,CHE,2021,ANA,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482745.jpg
8482751,Ryan,Winterton,2003-09-04,TRUE,55,C,R,74,188,175,79,Markham,Ontario,CAN,2021,SEA,3,3,67,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482751.jpg
8482803,Olen,Zellweger,2003-09-10,TRUE,24,D,L,70,178,193,88,Calgary,Alberta,CAN,2021,ANA,2,2,34,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482803.jpg
8483445,Cutter,Gauthier,2004-01-19,TRUE,24,L,L,74,188,205,93,Skelleftea,NaN,SWE,2022,PHI,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483445.jpg
8483490,Pavel,Mintyukov,2003-11-25,TRUE,24,D,L,73,185,207,94,Moscow,NaN,RUS,2022,ANA,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483490.jpg
8483497,Jani,Nyman,2004-07-30,TRUE,55,R,L,74,188,212,96,Valkeakoski,NaN,FIN,2022,SEA,2,17,49,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483497.jpg
8483524,Shane,Wright,2004-01-05,TRUE,55,C,R,72,183,192,87,Burlington,Ontario,CAN,2022,SEA,1,4,4,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483524.jpg
8484153,Leo,Carlsson,2004-12-26,TRUE,24,C,L,75,191,208,94,Karlstad,NaN,SWE,2023,ANA,1,2,2,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484153.jpg
8484762,Beckett,Sennecke,2006-01-28,TRUE,24,R,R,75,191,206,93,Toronto,Ontario,CAN,2024,ANA,1,3,3,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484762.jpg
8480074,Alexandre,Texier,1999-09-13,TRUE,8,L,L,73,185,196,89,Saint-Martin-d'Heres,NaN,FRA,2017,CBJ,2,14,45,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480074.jpg
8484180,Samuel,Honzek,2004-11-12,TRUE,20,L,L,76,193,186,84,Trencin,NaN,SVK,2023,CGY,1,16,16,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484180.jpg
8484768,Zayne,Parekh,2006-02-15,TRUE,20,D,R,72,183,179,81,Markham,Ontario,CAN,2024,CGY,1,9,9,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484768.jpg
8480887,Jordan,Harris,2000-07-07,TRUE,6,D,L,72,183,189,86,Haverhill,Massachusetts,USA,2018,MTL,3,9,71,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480887.jpg
8482671,Owen,Power,2002-11-22,TRUE,7,D,L,78,198,226,103,Mississauga,Ontario,CAN,2021,BUF,1,1,1,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482671.jpg
8482896,Tyson,Kozak,2002-12-29,TRUE,7,C,L,71,180,185,84,Souris,Manitoba,CAN,2021,BUF,7,1,193,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482896.jpg
8480879,Jacob,Bernard-Docker,2000-06-30,TRUE,17,D,R,73,185,196,89,Canmore,Alberta,CAN,2018,OTT,1,26,26,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480879.jpg
8481013,Jonatan,Berggren,2000-07-16,TRUE,19,R,L,71,180,195,88,Uppsala,NaN,SWE,2018,DET,2,2,33,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481013.jpg
8479772,Zack,MacEwen,1996-07-08,TRUE,1,R,R,76,193,226,103,Charlottetown,Prince Edward Island,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479772.jpg
8482090,Jack,Finley,2002-09-02,TRUE,19,C,R,78,198,227,103,St. Louis,Missouri,USA,2020,TBL,2,26,57,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482090.jpg
8484304,Uvis,Balinskis,1996-08-01,TRUE,13,D,L,72,183,196,89,Ventspils,NaN,LVA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484304.jpg
8483553,Marc,Gatcomb,1999-07-22,TRUE,2,C,R,74,188,200,91,Woburn,Massachusetts,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483553.jpg
8475810,Bryan,Rust,1992-05-11,TRUE,5,R,R,71,180,202,92,Pontiac,Michigan,USA,2010,PIT,3,20,80,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475810.jpg
8481704,Juuso,Parssinen,2001-02-01,TRUE,3,C,L,75,191,207,94,Hameenlinna,NaN,FIN,2019,NSH,7,24,210,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481704.jpg
8483733,Nikita,Grebenkin,2003-05-02,TRUE,4,R,L,74,188,210,95,Serov,NaN,RUS,2022,TOR,5,6,135,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483733.jpg
8484779,Jett,Luchanko,2006-08-21,TRUE,4,C,R,71,180,180,82,London,Ontario,CAN,2024,PHI,1,13,13,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484779.jpg
8482117,Lukas,Reichel,2002-05-17,TRUE,6,L,L,72,183,170,77,Nurnberg,NaN,DEU,2020,CHI,1,17,17,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482117.jpg
8482146,Luke,Evangelista,2002-02-21,TRUE,18,R,R,72,183,183,83,Toronto,Ontario,CAN,2020,NSH,2,11,42,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482146.jpg
8476463,Jonas,Brodin,1993-07-12,TRUE,30,D,L,74,188,196,89,Karlstad,NaN,SWE,2011,MIN,1,10,10,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476463.jpg
8482470,Ilya,Solovyov,2000-07-20,TRUE,5,D,L,75,191,208,94,Mogilev,NaN,BLR,2020,CGY,7,19,205,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482470.jpg
8481754,Nikita,Nesterenko,2001-09-10,TRUE,24,C,L,74,188,203,92,Brooklyn,New York,USA,2019,MIN,6,17,172,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481754.jpg
8484806,Sam,Dickinson,2006-06-07,TRUE,28,D,L,75,191,200,91,Toronto,Ontario,CAN,2024,SJS,1,11,11,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484806.jpg
8477380,Jonny,Brodzinski,1993-06-19,TRUE,3,C,R,72,183,206,93,Ham Lake,Minnesota,USA,2013,LAK,5,27,148,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477380.jpg
8477947,Sonny,Milano,1996-05-12,TRUE,15,L,L,72,183,205,93,Massapequa,New York,USA,2014,CBJ,1,16,16,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477947.jpg
8480990,Declan,Chisholm,2000-01-12,TRUE,15,D,L,73,185,205,93,Bowmanville,Ontario,CAN,2018,WPG,5,26,150,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480990.jpg
8481525,Matthew,Robertson,2001-03-09,TRUE,3,D,L,76,193,210,95,Edmonton,Alberta,CAN,2019,NYR,2,18,49,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481525.jpg
8482623,Josh,Dunne,1998-12-08,TRUE,7,C,L,76,193,208,94,O'Fallon,Missouri,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482623.jpg
8482655,J.J.,Moser,2000-06-06,TRUE,14,D,L,74,188,183,83,Biel,NaN,CHE,2021,ARI,2,28,60,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482655.jpg
8480245,Olle,Lycksell,1999-08-24,TRUE,9,R,L,71,180,197,89,Oskarshamn,NaN,SWE,2017,PHI,6,13,168,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480245.jpg
8481606,Jordan,Spence,2001-02-24,TRUE,9,D,R,71,180,188,85,Manly,NaN,AUS,2019,LAK,4,2,95,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481606.jpg
8482095,Tyler,Kleven,2002-01-10,TRUE,9,D,L,77,196,225,102,Fargo,North Dakota,USA,2020,OTT,2,13,44,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482095.jpg
8476525,Colin,Miller,1992-10-29,TRUE,52,D,R,73,185,200,91,Sault Ste. Marie,Ontario,CAN,2012,LAK,5,30,151,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476525.jpg
8474037,James,van Riemsdyk,1989-05-04,TRUE,17,L,L,75,191,210,95,Middletown,New Jersey,USA,2007,PHI,1,2,2,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8474037.jpg
8484158,Easton,Cowan,2005-05-20,TRUE,10,R,L,72,183,190,86,Mount Brydges,Ontario,CAN,2023,TOR,1,28,28,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484158.jpg
8482126,Emil,Andrae,2002-02-23,TRUE,4,D,L,69,175,189,86,Vastervik,NaN,SWE,2020,PHI,2,23,54,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482126.jpg
8481161,Jake,Christiansen,1999-09-12,TRUE,29,D,L,72,183,199,90,West Vancouver,British Columbia,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481161.jpg
8483531,Brian,Halonen,1999-01-11,TRUE,1,L,R,72,183,207,94,Delano,Minnesota,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483531.jpg
8483768,Victor,Mancini,2002-05-26,TRUE,23,D,R,75,191,229,104,Hancock,Michigan,USA,2022,NYR,5,30,159,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483768.jpg
8483525,Danila,Yurov,2003-12-22,TRUE,30,R,L,73,185,178,81,Chelyabinsk,NaN,RUS,2022,MIN,1,24,24,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483525.jpg
8479619,Michael,Carcone,1996-05-19,TRUE,68,L,L,69,175,182,83,Ajax,Ontario,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479619.jpg
8480849,Barrett,Hayton,2000-06-09,TRUE,68,C,L,73,185,200,91,Peterborough,Ontario,CAN,2018,ARI,1,5,5,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480849.jpg
8482103,Ozzy,Wiesblatt,2002-03-09,TRUE,18,C,R,70,178,183,83,Calgary,Alberta,CAN,2020,SJS,1,31,31,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482103.jpg
8478458,Jack,Roslovic,1997-01-29,TRUE,22,C,R,73,185,198,90,Columbus,Ohio,USA,2015,WPG,1,25,25,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8478458.jpg
8479442,Troy,Stecher,1994-04-07,TRUE,10,D,R,70,178,184,83,Richmond,British Columbia,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479442.jpg
8481133,Cole,Reinhardt,2000-02-01,TRUE,13,L,L,73,185,207,94,Calgary,Alberta,CAN,2020,OTT,6,26,181,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481133.jpg
8482624,Daniil,Miromanov,1997-07-11,TRUE,20,D,R,76,193,207,94,Moscow,NaN,RUS,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482624.jpg
8475755,Alexander,Petrovic,1992-03-03,TRUE,25,D,R,77,196,215,98,Edmonton,Alberta,CAN,2010,FLA,2,6,36,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475755.jpg
8476422,Mike,Reilly,1993-07-13,TRUE,12,D,L,74,188,191,87,Glenview,Illinois,USA,2011,CBJ,4,7,98,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476422.jpg
8476873,Mark,Jankowski,1994-09-13,TRUE,12,L,L,76,193,200,91,Hamilton,Ontario,CAN,2012,CGY,1,21,21,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476873.jpg
8485402,Michael,Misa,2007-02-16,TRUE,28,C,L,73,185,185,84,Oakville,Ontario,CAN,2025,SJS,1,2,2,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8485402.jpg
8476856,Mathew,Dumba,1994-07-25,FALSE,NaN,D,R,72,183,191,87,Regina,Saskatchewan,CAN,2012,MIN,1,7,7,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476856.jpg
8477365,Connor,Clifton,1995-04-28,TRUE,5,D,R,72,183,196,89,Matawan,New Jersey,USA,2013,PHX,5,12,133,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477365.jpg
8480208,Drake,Batherson,1998-04-27,TRUE,9,R,R,75,191,209,95,Fort Wayne,Indiana,USA,2017,OTT,4,28,121,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480208.jpg
8484145,Zach,Benson,2005-05-12,TRUE,7,L,L,70,178,177,80,Chilliwack,British Columbia,CAN,2023,BUF,1,13,13,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484145.jpg
8481593,Jayden,Struble,2001-09-08,TRUE,8,D,L,72,183,207,94,Cumberland,Rhode Island,USA,2019,MTL,2,15,46,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481593.jpg
8481560,Arthur,Kaliyev,2001-06-26,TRUE,9,R,L,74,188,212,96,Tashkent,NaN,UZB,2019,LAK,2,2,33,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481560.jpg
8481237,Kyle,MacLean,1999-04-29,TRUE,2,C,L,73,185,190,86,Verona,New Jersey,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481237.jpg
8481546,Cam,York,2001-01-05,TRUE,4,D,L,72,183,194,88,Anaheim,California,USA,2019,PHI,1,14,14,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481546.jpg
8484135,Parker,Ford,2000-07-20,TRUE,52,C,R,69,175,181,82,Wakefield,Rhode Island,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484135.jpg
8482475,Egor,Chinakhov,2001-02-01,TRUE,5,R,L,73,185,203,92,Omsk,NaN,RUS,2020,CBJ,1,21,21,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482475.jpg
8477454,Adam,Erne,1995-04-20,TRUE,25,L,L,73,185,209,95,New Haven,Connecticut,USA,2013,TBL,2,3,33,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477454.jpg
8481024,Linus,Karlsson,1999-11-16,TRUE,23,C,R,73,185,178,81,Landsbro,NaN,SWE,2018,SJS,3,25,87,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8481024.jpg
8484136,Max,Sasson,2000-09-05,TRUE,23,C,L,73,185,181,82,Birmingham,Michigan,USA,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8484136.jpg
8479705,Jeffrey,Viel,1997-01-28,TRUE,24,L,L,73,185,214,97,Rimouski,Quebec,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479705.jpg
8482726,Samuel,Helenius,2002-11-26,TRUE,26,C,L,78,198,225,102,Dallas,Texas,USA,2021,LAK,2,27,59,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482726.jpg
8476927,Teddy,Blueger,1994-08-15,TRUE,23,C,L,72,183,185,84,Riga,NaN,LVA,2012,PIT,2,22,52,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8476927.jpg
8477070,Liam,O'Brien,1994-07-29,TRUE,68,C,L,73,185,215,98,Halifax,Nova Scotia,CAN,NaN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477070.jpg
8479576,Vincent,Desharnais,1996-05-29,TRUE,28,D,R,79,201,225,102,Laval,Quebec,CAN,2016,EDM,7,2,183,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479576.jpg
8482861,Vincent,Iorio,2002-11-14,TRUE,3,D,R,76,193,220,100,Coquitlam,British Columbia,CAN,2021,WSH,2,23,55,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8482861.jpg
8480871,Adam,Boqvist,2000-08-15,TRUE,2,D,R,72,183,195,88,Falun,NaN,SWE,2018,CHI,1,8,8,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480871.jpg
8477508,Curtis,Lazar,1995-02-02,TRUE,22,C,R,72,183,203,92,Salmon Arm,British Columbia,CAN,2013,OTT,1,17,17,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477508.jpg
8477401,John,Hayden,1995-02-14,TRUE,55,C,R,75,191,223,101,Chicago,Illinois,USA,2013,CHI,3,13,74,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8477401.jpg
8479985,Cale,Fleury,1998-11-19,TRUE,55,D,R,73,185,204,93,Carlyle,Saskatchewan,CAN,2017,MTL,3,25,87,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8479985.jpg
8480813,Joe,Veleno,2000-01-13,TRUE,8,C,L,73,185,201,91,Montreal,Quebec,CAN,2018,DET,1,30,30,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8480813.jpg
8483424,Owen,Beck,2004-02-03,TRUE,8,C,R,72,183,199,90,Port Hope,Ontario,CAN,2022,MTL,2,1,33,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8483424.jpg
8475752,Tyler,Pitlick,1991-11-01,TRUE,30,C,R,74,188,199,90,Minneapolis,Minnesota,USA,2010,EDM,2,1,31,NaN,https://assets.nhle.com/mugs/actionshots/1296x729/8475752.jpg
