player_id,first_name,last_name,birth_date,is_active,position,shoots_catches,height_inches,height_cm,weight_lbs,weight_kg,birth_city,birth_country,draft_year,draft_team,draft_round,draft_pick_in_round,draft_overall_pick,head_shot,hero_image
8479987,Morgan,Geekie,1998-07-20,True,C,R,75,191,208,94,Strathclair,CAN,2017,CAR,3,5,67,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479987.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479987.jpg
8480003,Jesper,Boqvist,1998-10-30,True,C,L,73,185,191,87,Falun,SWE,2017,NJD,2,5,36,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480003.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480003.jpg
8480185,Eetu,Luostarinen,1998-09-02,True,C,L,75,191,191,87,Siilinjarvi,FIN,2017,CAR,2,11,42,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480185.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480185.jpg
8480280,Jeremy,Swayman,1998-11-24,True,G,L,75,191,195,88,Anchorage,USA,2017,BOS,4,18,111,https://assets.nhle.com/mugs/nhl/20252026/BOS/8480280.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480280.jpg
8480355,Mark,Kastelic,1999-03-11,True,C,R,76,193,227,103,Phoenix,USA,2019,OTT,5,1,125,https://assets.nhle.com/mugs/nhl/20252026/BOS/8480355.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480355.jpg
8480871,Adam,Boqvist,2000-08-15,True,D,R,72,183,191,87,Falun,SWE,2018,CHI,1,8,8,https://assets.nhle.com/mugs/nhl/20252026/NYI/8480871.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480871.jpg
8481043,Cole,Koepke,1998-05-17,True,L,L,73,185,207,94,Two Harbors,USA,2018,TBL,6,28,183,https://assets.nhle.com/mugs/nhl/20252026/WPG/8481043.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481043.jpg
8481556,John,Beecher,2001-04-05,True,C,L,75,191,220,100,Elmira,USA,2019,BOS,1,30,30,https://assets.nhle.com/mugs/nhl/20252026/BOS/8481556.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481556.jpg
8482113,Anton,Lundell,2001-10-03,True,C,L,73,185,196,89,Espoo,FIN,2020,FLA,1,12,12,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482113.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482113.jpg
8482511,Mason,Lohrei,2001-01-17,True,D,L,77,196,220,100,Baton Rouge,USA,2020,BOS,2,27,58,https://assets.nhle.com/mugs/nhl/20252026/BOS/8482511.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482511.jpg
8482713,Mackie,Samoskevich,2002-11-15,True,R,R,71,180,180,82,Newtown,USA,2021,FLA,1,24,24,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482713.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482713.jpg
8484304,Uvis,Balinskis,1996-08-01,True,D,L,72,183,196,89,Ventspils,LAT,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/FLA/8484304.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484304.jpg
8473422,Nick,Foligno,1987-10-31,True,L,L,72,183,210,95,Buffalo,USA,2006,OTT,1,28,28,https://assets.nhle.com/mugs/nhl/20252026/CHI/8473422.png,https://assets.nhle.com/mugs/actionshots/1296x729/8473422.jpg
8474013,Ian,Cole,1989-02-21,True,D,L,73,185,237,108,Ann Arbor,USA,2007,STL,1,18,18,https://assets.nhle.com/mugs/nhl/20252026/UTA/8474013.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474013.jpg
8474034,Patrick,Maroon,1988-04-23,False,L,L,75,191,234,106,St. Louis,USA,2007,PHI,6,10,161,https://assets.nhle.com/mugs/nhl/latest/8474034.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474034.jpg
8474166,Alec,Martinez,1987-07-26,False,D,L,73,185,210,95,Rochester Hills,USA,2007,LAK,4,4,95,https://assets.nhle.com/mugs/nhl/latest/8474166.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474166.jpg
8474673,TJ,Brodie,1990-06-07,False,D,L,74,188,187,85,Chatham,CAN,2008,CGY,4,23,114,https://assets.nhle.com/mugs/nhl/latest/8474673.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474673.jpg
8475225,Craig,Smith,1989-09-05,False,C,R,73,185,203,92,Madison,USA,2009,NSH,4,7,98,https://assets.nhle.com/mugs/nhl/latest/8475225.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475225.jpg
8475791,Taylor,Hall,1991-11-14,True,L,L,73,185,210,95,Calgary,CAN,2010,EDM,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/CAR/8475791.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475791.jpg
8475852,Petr,Mrazek,1992-02-14,True,G,L,74,188,188,85,Ostrava,CZE,2010,DET,5,21,141,https://assets.nhle.com/mugs/nhl/20252026/ANA/8475852.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475852.jpg
8476473,Connor,Murphy,1993-03-26,True,D,R,76,193,212,96,Dublin,USA,2011,PHX,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/CHI/8476473.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476473.jpg
8476882,Teuvo,Teravainen,1994-09-11,True,C,L,71,180,191,87,Helsinki,FIN,2012,CHI,1,18,18,https://assets.nhle.com/mugs/nhl/20252026/CHI/8476882.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476882.jpg
8477021,Alexander,Kerfoot,1994-08-11,True,C,L,71,180,185,84,Vancouver,CAN,2012,NJD,5,29,150,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477021.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477021.jpg
8477070,Liam,O'Brien,1994-07-29,True,C,L,73,185,215,98,Halifax,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477070.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477070.jpg
8477450,Jason,Dickinson,1995-07-04,True,C,L,74,188,200,91,Georgetown,CAN,2013,DAL,1,29,29,https://assets.nhle.com/mugs/nhl/20252026/CHI/8477450.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477450.jpg
8477479,Tyler,Bertuzzi,1995-02-24,True,L,L,74,188,200,91,Sudbury,CAN,2013,DET,2,28,58,https://assets.nhle.com/mugs/nhl/20252026/CHI/8477479.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477479.jpg
8477495,Seth,Jones,1994-10-03,True,D,R,76,193,213,97,Arlington,USA,2013,NSH,1,4,4,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477495.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477495.jpg
8477951,Nick,Schmaltz,1996-02-23,True,C,R,72,183,184,83,Madison,USA,2014,CHI,1,20,20,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477951.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477951.jpg
8477987,Ryan,Donato,1996-04-09,True,C,L,72,183,190,86,Boston,USA,2014,BOS,2,26,56,https://assets.nhle.com/mugs/nhl/20252026/CHI/8477987.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477987.jpg
8478474,Lawson,Crouse,1997-06-23,True,L,L,76,193,214,97,Mt. Brydges,CAN,2015,FLA,1,11,11,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478474.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478474.jpg
8478831,Kevin,Stenlund,1996-09-20,True,C,R,75,191,213,97,Stockholm,SWE,2015,CBJ,2,28,58,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478831.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478831.jpg
8478872,Karel,Vejmelka,1996-05-25,True,G,R,76,193,221,100,Trebic,CZE,2015,NSH,5,24,145,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478872.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478872.jpg
8478971,Connor,Ingram,1997-03-31,True,G,L,73,185,218,99,Saskatoon,CAN,2016,TBL,3,27,88,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478971.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478971.jpg
8479315,Joey,Anderson,1998-06-19,True,R,R,72,183,207,94,Roseville,USA,2016,NJD,3,12,73,https://assets.nhle.com/mugs/nhl/20252026/CHI/8479315.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479315.jpg
8479343,Clayton,Keller,1998-07-29,True,R,L,70,178,175,79,Chesterfield,USA,2016,ARI,1,7,7,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479343.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479343.jpg
8479410,Mikhail,Sergachev,1998-06-25,True,D,L,75,191,212,96,Nizhnekamsk,RUS,2016,MTL,1,9,9,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479410.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479410.jpg
8479976,Juuso,Välimäki,1998-10-06,True,D,L,74,188,201,91,Tampere,FIN,2017,CGY,1,16,16,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479976.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479976.jpg
8480434,Sean,Durzi,1998-10-21,True,D,R,73,185,196,89,Mississauga,CAN,2018,TOR,2,21,52,https://assets.nhle.com/mugs/nhl/20252026/UTA/8480434.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480434.jpg
8480798,Philipp,Kurashev,1999-10-12,True,C,L,72,183,190,86,Munsingen,SUI,2018,CHI,4,27,120,https://assets.nhle.com/mugs/nhl/20252026/SJS/8480798.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480798.jpg
8480849,Barrett,Hayton,2000-06-09,True,C,L,73,185,200,91,Peterborough,CAN,2018,ARI,1,5,5,https://assets.nhle.com/mugs/nhl/20252026/UTA/8480849.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480849.jpg
8480855,Jack,McBain,2000-01-06,True,C,L,76,193,219,99,Toronto,CAN,2018,MIN,3,1,63,https://assets.nhle.com/mugs/nhl/20252026/UTA/8480855.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480855.jpg
8480891,Michael,Kesselring,2000-01-13,True,D,R,77,196,215,98,Florence,USA,2018,EDM,6,9,164,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480891.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480891.jpg
8481568,Alex,Vlasic,2001-06-05,True,D,L,78,198,217,98,Wilmette,USA,2019,CHI,2,12,43,https://assets.nhle.com/mugs/nhl/20252026/CHI/8481568.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481568.jpg
8481609,Vladislav,Kolyachonok,2001-05-26,True,D,L,74,188,195,88,Minsk,BLR,2019,FLA,2,21,52,https://assets.nhle.com/mugs/nhl/20252026/DAL/8481609.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481609.jpg
8481624,Ilya,Mikheyev,1994-10-10,True,R,L,74,188,192,87,Omsk,RUS,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CHI/8481624.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481624.jpg
8481711,Matias,Maccelli,2000-10-14,True,L,L,71,180,185,84,Turku,FIN,2019,ARI,4,5,98,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481711.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481711.jpg
8482659,Josh,Doan,2002-02-01,True,R,R,74,188,198,90,Scottsdale,USA,2021,ARI,2,5,37,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482659.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482659.jpg
8482699,Dylan,Guenther,2003-04-10,True,R,R,73,185,191,87,Edmonton,CAN,2021,ARI,1,9,9,https://assets.nhle.com/mugs/nhl/20252026/UTA/8482699.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482699.jpg
8482700,Nolan,Allan,2003-04-28,True,D,L,74,188,195,88,Saskatoon,CAN,2021,CHI,1,32,32,https://assets.nhle.com/mugs/nhl/20252026/CHI/8482700.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482700.jpg
8482821,Arvid,Soderblom,1999-08-19,True,G,L,75,191,180,82,Göteborg,SWE,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/CHI/8482821.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482821.jpg
8483431,Logan,Cooley,2004-05-04,True,C,L,72,183,191,87,Pittsburgh,USA,2022,ARI,1,3,3,https://assets.nhle.com/mugs/nhl/20252026/UTA/8483431.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483431.jpg
8484144,Connor,Bedard,2005-07-17,True,C,R,70,178,185,84,North Vancouver,CAN,2023,CHI,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/CHI/8484144.png,https://assets.nhle.com/mugs/actionshots/1296x729/8484144.jpg
8471817,Ryan,Reaves,1987-01-20,True,R,R,74,188,225,102,Winnipeg,CAN,2005,STL,5,31,156,https://assets.nhle.com/mugs/nhl/20252026/SJS/8471817.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471817.jpg
8474157,Max,Pacioretty,1988-11-20,False,L,L,74,188,217,98,New Canaan,USA,2007,MTL,1,22,22,https://assets.nhle.com/mugs/nhl/latest/8474157.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474157.jpg
8475166,John,Tavares,1990-09-20,True,C,L,73,185,211,96,Mississauga,CAN,2009,NYI,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475166.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475166.jpg
8475171,Oliver,Ekman-Larsson,1991-07-17,True,D,L,74,188,192,87,Karlskrona,SWE,2009,PHX,1,6,6,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475171.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475171.jpg
8475233,David,Savard,1990-10-22,False,D,R,73,185,235,107,St-Hyacinthe,CAN,2009,CBJ,4,3,94,https://assets.nhle.com/mugs/nhl/latest/8475233.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475233.jpg
8475690,Chris,Tanev,1989-12-20,True,D,R,75,191,199,90,Toronto,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TOR/8475690.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475690.jpg
8475848,Brendan,Gallagher,1992-05-06,True,R,R,69,175,185,84,Edmonton,CAN,2010,MTL,5,27,147,https://assets.nhle.com/mugs/nhl/20252026/MTL/8475848.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475848.jpg
8476469,Joel,Armia,1993-05-31,True,R,R,75,191,216,98,Pori,FIN,2011,BUF,1,16,16,https://assets.nhle.com/mugs/nhl/20252026/LAK/8476469.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476469.jpg
8476853,Morgan,Rielly,1994-03-09,True,D,L,73,185,225,102,Vancouver,CAN,2012,TOR,1,5,5,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476853.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476853.jpg
8476875,Mike,Matheson,1994-02-27,True,D,L,74,188,196,89,Pointe-Claire,CAN,2012,FLA,1,23,23,https://assets.nhle.com/mugs/nhl/20252026/MTL/8476875.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476875.jpg
8476931,Jake,McCabe,1993-10-12,True,D,L,73,185,212,96,Eau Claire,USA,2012,BUF,2,14,44,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476931.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476931.jpg
8476932,Anthony,Stolarz,1994-01-20,True,G,L,78,198,243,110,Edison,USA,2012,PHI,2,15,45,https://assets.nhle.com/mugs/nhl/20252026/TOR/8476932.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476932.jpg
8476981,Josh,Anderson,1994-05-07,True,R,R,75,191,226,103,Burlington,CAN,2012,CBJ,4,4,95,https://assets.nhle.com/mugs/nhl/20252026/MTL/8476981.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476981.jpg
8477503,Max,Domi,1995-03-02,True,C,L,70,178,209,95,Winnipeg,CAN,2013,PHX,1,12,12,https://assets.nhle.com/mugs/nhl/20252026/TOR/8477503.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477503.jpg
8477939,William,Nylander,1996-05-01,True,R,R,72,183,202,92,Calgary,CAN,2014,TOR,1,8,8,https://assets.nhle.com/mugs/nhl/20252026/TOR/8477939.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477939.jpg
8477989,Christian,Dvorak,1996-02-02,True,C,L,73,185,190,86,Palos,USA,2014,ARI,2,28,58,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477989.png,https://assets.nhle.com/mugs/actionshots/1296x729/8477989.jpg
8478133,Jake,Evans,1996-06-02,True,C,R,72,183,190,86,Toronto,CAN,2014,MTL,7,27,207,https://assets.nhle.com/mugs/nhl/20252026/MTL/8478133.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478133.jpg
8478470,Sam,Montembeault,1996-10-30,True,G,L,75,191,218,99,Becancour,CAN,2015,FLA,3,16,77,https://assets.nhle.com/mugs/nhl/20252026/MTL/8478470.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478470.jpg
8478483,Mitch,Marner,1997-05-05,True,R,R,72,183,180,82,Markham,CAN,2015,TOR,1,4,4,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478483.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478483.jpg
8478904,Steven,Lorentz,1996-04-13,True,C,L,76,193,216,98,Kitchener,CAN,2015,CAR,7,5,186,https://assets.nhle.com/mugs/nhl/20252026/TOR/8478904.png,https://assets.nhle.com/mugs/actionshots/1296x729/8478904.jpg
8479318,Auston,Matthews,1997-09-17,True,C,L,75,191,217,98,San Ramon,USA,2016,TOR,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/TOR/8479318.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479318.jpg
8479718,Alex,Barré-Boulet,1997-05-21,True,C,L,70,178,178,81,Montmagny,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/COL/8479718.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479718.jpg
8479982,Conor,Timmins,1998-09-18,True,D,R,75,191,213,97,St. Catharines,CAN,2017,COL,2,1,32,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479982.png,https://assets.nhle.com/mugs/actionshots/1296x729/8479982.jpg
8480018,Nick,Suzuki,1999-08-10,True,C,R,71,180,207,94,London,CAN,2017,VGK,1,13,13,https://assets.nhle.com/mugs/nhl/20252026/MTL/8480018.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480018.jpg
8480051,Cayden,Primeau,1999-08-11,True,G,L,75,191,205,93,Farmington Hills,USA,2017,MTL,7,13,199,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480051.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480051.jpg
8480144,David,Kampf,1995-01-12,True,C,L,74,188,193,88,Chomutov,CZE,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TOR/8480144.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480144.jpg
8480995,Pontus,Holmberg,1999-03-09,True,R,L,72,183,201,91,Vasteras,SWE,2018,TOR,6,1,156,https://assets.nhle.com/mugs/nhl/20252026/TBL/8480995.png,https://assets.nhle.com/mugs/actionshots/1296x729/8480995.jpg
8481122,Simon,Benoit,1998-09-19,True,D,L,76,193,211,96,Laval,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481122.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481122.jpg
8481523,Kirby,Dach,2001-01-21,True,C,R,76,193,221,100,Fort Saskatchewan,CAN,2019,CHI,1,3,3,https://assets.nhle.com/mugs/nhl/20252026/MTL/8481523.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481523.jpg
8481540,Cole,Caufield,2001-01-02,True,R,R,68,173,175,79,Mosinee,USA,2019,MTL,1,15,15,https://assets.nhle.com/mugs/nhl/20252026/MTL/8481540.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481540.jpg
8481582,Nicholas,Robertson,2001-09-11,True,L,L,69,175,178,81,Pasadena,USA,2019,TOR,2,22,53,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481582.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481582.jpg
8481618,Alex,Newhook,2001-01-28,True,C,L,71,180,200,91,St. John's,CAN,2019,COL,1,16,16,https://assets.nhle.com/mugs/nhl/20252026/MTL/8481618.png,https://assets.nhle.com/mugs/actionshots/1296x729/8481618.jpg
8482087,Kaiden,Guhle,2002-01-18,True,D,L,75,191,202,92,Edmonton,CAN,2020,MTL,1,16,16,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482087.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482087.jpg
8482111,Justin,Barron,2001-11-15,True,D,R,74,188,198,90,Halifax,CAN,2020,COL,1,25,25,https://assets.nhle.com/mugs/nhl/20252026/NSH/8482111.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482111.jpg
8482476,Emil,Heineman,2001-11-16,True,L,L,74,188,198,90,Leksand,SWE,2020,FLA,2,12,43,https://assets.nhle.com/mugs/nhl/20252026/NYI/8482476.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482476.jpg
8482720,Matthew,Knies,2002-10-17,True,L,L,75,191,227,103,Phoenix,USA,2021,TOR,2,25,57,https://assets.nhle.com/mugs/nhl/20252026/TOR/8482720.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482720.jpg
8482964,Arber,Xhekaj,2001-01-30,True,D,L,76,193,240,109,Hamilton,CAN,NaN,NaN,NaN,NaN,NaN,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482964.png,https://assets.nhle.com/mugs/actionshots/1296x729/8482964.jpg
8483457,Lane,Hutson,2004-02-14,True,D,L,69,175,162,73,Holland,USA,2022,MTL,2,30,62,https://assets.nhle.com/mugs/nhl/20252026/MTL/8483457.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483457.jpg
8483515,Juraj,Slafkovský,2004-03-30,True,L,L,75,191,225,102,Kosice,SVK,2022,MTL,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/MTL/8483515.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483515.jpg
8483710,Dennis,Hildeby,2001-08-19,True,G,L,79,201,224,102,Jarfalla,SWE,2022,TOR,4,25,122,https://assets.nhle.com/mugs/nhl/20252026/TOR/8483710.png,https://assets.nhle.com/mugs/actionshots/1296x729/8483710.jpg
8471215,Evgeni,Malkin,1986-07-31,True,C,L,77,196,210,95,Magnitogorsk,RUS,2004,PIT,1,2,2,https://assets.nhle.com/mugs/nhl/20252026/PIT/8471215.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471215.jpg
8471675,Sidney,Crosby,1987-08-07,True,C,L,71,180,200,91,Cole Harbour,CAN,2005,PIT,1,1,1,https://assets.nhle.com/mugs/nhl/20252026/PIT/8471675.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471675.jpg
8471724,Kris,Letang,1987-04-24,True,D,R,72,183,193,88,Montréal,CAN,2005,PIT,3,1,62,https://assets.nhle.com/mugs/nhl/20252026/PIT/8471724.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471724.jpg
8471734,Jonathan,Quick,1986-01-21,True,G,L,73,185,220,100,Milford,USA,2005,LAK,3,11,72,https://assets.nhle.com/mugs/nhl/20252026/NYR/8471734.png,https://assets.nhle.com/mugs/actionshots/1296x729/8471734.jpg
8474189,Lars,Eller,1989-05-08,True,C,L,74,188,208,94,Rodovre,DEN,2007,STL,1,13,13,https://assets.nhle.com/mugs/nhl/20252026/OTT/8474189.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474189.jpg
8474578,Erik,Karlsson,1990-05-31,True,D,R,72,183,186,84,Landsbro,SWE,2008,OTT,1,15,15,https://assets.nhle.com/mugs/nhl/20252026/PIT/8474578.png,https://assets.nhle.com/mugs/actionshots/1296x729/8474578.jpg
8475184,Chris,Kreider,1991-04-30,True,L,L,75,191,230,104,Boxford,USA,2009,NYR,1,19,19,https://assets.nhle.com/mugs/nhl/20252026/ANA/8475184.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475184.jpg
8475191,Reilly,Smith,1991-04-01,True,R,L,73,185,185,84,Mimico,CAN,2009,DAL,3,8,69,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475191.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475191.jpg
8475763,Kevin,Hayes,1992-05-08,True,R,L,77,196,216,98,Dorchester,USA,2010,CHI,1,24,24,https://assets.nhle.com/mugs/nhl/20252026/PIT/8475763.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475763.jpg
8475842,Sam,Carrick,1992-02-04,True,C,R,72,183,202,92,Stouffvile,CAN,2010,TOR,5,24,144,https://assets.nhle.com/mugs/nhl/20252026/NYR/8475842.png,https://assets.nhle.com/mugs/actionshots/1296x729/8475842.jpg
8476389,Vincent,Trocheck,1993-07-11,True,C,R,71,180,188,85,Pittsburgh,USA,2011,FLA,3,3,64,https://assets.nhle.com/mugs/nhl/20252026/NYR/8476389.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476389.jpg
8476459,Mika,Zibanejad,1993-04-18,True,C,R,74,188,203,92,Stockholm,SWE,2011,OTT,1,6,6,https://assets.nhle.com/mugs/nhl/20252026/NYR/8476459.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476459.jpg
8476483,Rickard,Rakell,1993-05-05,True,R,R,73,185,191,87,Sundbyberg,SWE,2011,ANA,1,30,30,https://assets.nhle.com/mugs/nhl/20252026/PIT/8476483.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476483.jpg
8476885,Jacob,Trouba,1994-02-26,True,D,R,75,191,212,96,Rochester,USA,2012,WPG,1,9,9,https://assets.nhle.com/mugs/nhl/20252026/ANA/8476885.png,https://assets.nhle.com/mugs/actionshots/1296x729/8476885.jpg
