game_num,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_goals,h_goals,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_ppg,h_ppg,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways
2024020642,2025-01-07,Little Caesars Arena,Detroit,9,17,OTT,DET,2,3,33,33,0.444444,0.555556,1,2,0.5,0.666667,6,4,28,18,15,18,16,13,10,4
2024020643,2025-01-07,Madison Square Garden,New York,25,3,DAL,NYR,5,4,39,26,0.509091,0.490909,2,1,1,0.5,4,4,12,25,15,19,7,14,3,4
2024020644,2025-01-07,Wells Fargo Center,Philadelphia,10,4,TOR,PHI,3,2,17,32,0.535714,0.464286,1,0,0.25,0,13,15,31,15,12,17,17,13,6,3
2024020645,2025-01-07,PPG Paints Arena,Pittsburgh,29,5,CBJ,PIT,4,3,29,23,0.508772,0.491228,2,1,1,1,2,4,10,16,23,11,18,14,8,0
2024020646,2025-01-07,Xcel Energy Center,St. Paul,19,30,STL,MIN,4,6,33,26,0.571429,0.428571,1,0,1,0,0,2,31,29,12,19,25,19,3,5
2024020647,2025-01-07,Canada Life Centre,Winnipeg,18,52,NSH,WPG,2,5,28,30,0.45098,0.54902,1,1,0.142857,1,4,16,17,17,7,24,15,17,5,2
2024020648,2025-01-07,Honda Center,Anaheim,20,24,CGY,ANA,3,2,33,28,0.454545,0.545455,1,1,0.333333,0.5,6,19,12,24,10,14,10,12,5,10
2024020649,2025-01-07,SAP Center at San Jose,San Jose,54,28,VGK,SJS,4,2,42,21,0.666667,0.333333,1,2,1,1,4,2,25,28,19,15,14,10,5,4
2024020650,2025-01-08,Capital One Arena,Washington,23,15,VAN,WSH,1,2,31,18,0.472727,0.527273,1,0,0.25,0,10,14,27,20,18,13,10,12,10,7
2024020651,2025-01-08,United Center,Chicago,21,16,COL,CHI,1,3,36,20,0.425926,0.574074,0,0,0,0,2,4,11,9,14,9,13,13,3,4
2024020652,2025-01-08,Delta Center,Salt Lake City,13,59,FLA,UTA,4,1,33,26,0.508475,0.491525,1,1,1,0.25,10,6,34,26,16,24,9,15,5,3
2024020653,2025-04-17,Crypto.com Arena,Los Angeles,20,26,CGY,LAK,5,1,29,31,0.557692,0.442308,0,1,0,0.333333,6,4,15,19,11,7,13,13,3,0
2024020654,2025-01-09,Canadian Tire Centre,Ottawa,7,9,BUF,OTT,4,0,21,35,0.384615,0.615385,0,0,0,0,15,15,21,27,15,9,12,15,4,5
2024020655,2025-01-09,Amalie Arena,Tampa,6,14,BOS,TBL,1,4,28,31,0.557143,0.442857,0,1,0,0.25,27,24,35,24,20,13,16,15,4,6
2024020656,2025-01-09,Madison Square Garden,New York,1,3,NJD,NYR,2,3,23,32,0.361702,0.638298,0,2,0,0.666667,6,8,27,33,15,20,25,10,5,2
2024020657,2025-01-09,Wells Fargo Center,Philadelphia,25,4,DAL,PHI,4,1,23,28,0.45614,0.54386,0,0,0,0,4,2,5,21,15,20,14,18,7,5
2024020658,2025-01-09,PPG Paints Arena,Pittsburgh,22,5,EDM,PIT,3,5,43,26,0.551724,0.448276,1,1,0.333333,1,4,8,16,16,13,24,14,9,0,3
2024020659,2025-01-09,Lenovo Center,Raleigh,10,12,TOR,CAR,3,6,33,34,0.490566,0.509434,1,0,0.5,0,6,4,26,13,22,11,14,15,5,4
2024020660,2025-01-09,Nationwide Arena,Columbus,55,29,SEA,CBJ,2,6,31,24,0.54902,0.45098,0,0,0,0,2,6,16,7,14,23,15,16,5,4
2024020661,2025-01-09,Enterprise Center,St. Louis,24,19,ANA,STL,2,6,23,34,0.461538,0.538462,0,0,0,0,4,6,29,28,16,17,18,20,5,4
2024020662,2025-01-09,Xcel Energy Center,St. Paul,21,30,COL,MIN,6,1,27,25,0.421053,0.578947,0,0,0,0,6,6,18,18,14,13,21,21,5,4
2024020663,2025-01-09,T-Mobile Arena,Paradise,2,54,NYI,VGK,4,0,21,30,0.636364,0.363636,0,0,0,0,2,2,19,12,21,8,14,18,4,3
2024020664,2025-01-10,Little Caesars Arena,Detroit,16,17,CHI,DET,3,5,15,28,0.454545,0.545455,0,1,0,0.25,8,0,21,12,13,7,23,13,3,3
2024020665,2025-01-10,Capital One Arena,Washington,8,15,MTL,WSH,3,2,30,17,0.489796,0.510204,0,1,0,0.25,8,6,19,25,14,18,16,16,4,4
2024020666,2025-01-10,Lenovo Center,Raleigh,23,12,VAN,CAR,0,2,14,20,0.533333,0.466667,0,0,0,0,8,8,25,10,13,27,12,19,6,2
2024020667,2025-01-10,Canada Life Centre,Winnipeg,26,52,LAK,WPG,2,1,23,19,0.491228,0.508772,0,1,0,0.5,4,6,33,31,11,11,8,11,7,9
2024020668,2025-01-10,Delta Center,Salt Lake City,28,59,SJS,UTA,1,2,19,26,0.464286,0.535714,0,0,0,0,2,6,11,23,22,10,15,15,5,4
2024020669,2025-01-11,Amerant Bank Arena,Sunrise,6,13,BOS,FLA,4,3,18,43,0.430556,0.569444,2,1,0.4,0.333333,10,14,42,30,29,9,13,15,4,8
2024020670,2025-01-11,KeyBank Center,Buffalo,55,7,SEA,BUF,6,2,29,35,0.625,0.375,1,1,0.25,0.2,17,15,18,20,18,1,21,14,6,2
2024020671,2025-01-11,PPG Paints Arena,Pittsburgh,9,5,OTT,PIT,5,0,22,29,0.488889,0.511111,2,0,0.5,0,20,16,27,30,15,11,10,11,4,3
2024020672,2025-01-11,Scotiabank Arena,Toronto,23,10,VAN,TOR,3,0,18,20,0.489796,0.510204,0,0,0,0,6,0,22,11,21,14,15,14,2,3
2024020673,2025-01-11,Centre Bell,Montreal,25,8,DAL,MTL,2,1,36,31,0.560606,0.439394,0,1,0,0.333333,8,4,8,30,21,20,15,12,6,6
2024020674,2025-01-11,Prudential Center,Newark,14,1,TBL,NJD,2,3,25,26,0.54386,0.45614,0,1,0,0.5,4,6,14,27,13,19,15,20,5,1
2024020675,2025-01-11,Wells Fargo Center,Philadelphia,24,4,ANA,PHI,0,6,22,30,0.52381,0.47619,0,2,0,0.5,30,14,31,29,19,12,10,15,2,3
2024020676,2025-01-11,United Center,Chicago,22,16,EDM,CHI,4,3,34,22,0.4375,0.5625,1,0,1,0,4,4,18,27,13,11,13,9,6,7
2024020677,2025-01-11,Enterprise Center,St. Louis,29,19,CBJ,STL,2,1,30,32,0.470588,0.529412,1,1,0.5,0.333333,6,4,14,22,23,10,8,19,3,4
2024020678,2025-01-11,Canada Life Centre,Winnipeg,21,52,COL,WPG,0,3,22,29,0.391304,0.608696,0,0,0,0,0,4,21,23,9,18,7,9,5,2
2024020679,2025-01-11,Bridgestone Arena,Nashville,15,18,WSH,NSH,4,1,16,33,0.490196,0.509804,1,1,0.5,0.333333,6,4,12,18,27,15,13,12,3,2
2024020680,2025-01-11,Delta Center,Salt Lake City,2,59,NYI,UTA,2,1,32,22,0.491525,0.508475,0,0,0,0,6,8,25,23,24,22,10,25,1,3
2024020681,2025-01-11,Scotiabank Saddledome,Calgary,26,20,LAK,CGY,1,2,32,18,0.647059,0.352941,0,1,0,0.25,20,18,10,20,17,13,13,12,4,4
2024020682,2025-01-11,T-Mobile Arena,Paradise,3,54,NYR,VGK,2,1,26,30,0.327273,0.672727,1,1,1,0.333333,6,2,14,21,21,11,11,18,5,3
2024020683,2025-01-11,SAP Center at San Jose,San Jose,30,28,MIN,SJS,3,1,22,37,0.46,0.54,0,0,0,0,4,0,20,18,17,14,17,12,10,4
2024020684,2025-01-12,Little Caesars Arena,Detroit,55,17,SEA,DET,2,6,33,23,0.383333,0.616667,1,3,0.5,0.6,12,6,27,8,16,9,5,11,4,2
2024020685,2025-01-12,Canadian Tire Centre,Ottawa,25,9,DAL,OTT,2,3,26,27,0.41791,0.58209,1,0,0.25,0,6,8,9,24,13,10,22,18,3,2
2024020686,2025-01-12,PPG Paints Arena,Pittsburgh,14,5,TBL,PIT,5,2,19,33,0.46,0.54,0,1,0,0.333333,8,2,38,33,15,11,17,12,2,9
2024020687,2025-01-12,Lenovo Center,Raleigh,24,12,ANA,CAR,3,2,20,37,0.402985,0.597015,0,1,0,0.5,4,4,26,32,28,8,12,15,0,2
2024020688,2025-01-12,T-Mobile Arena,Paradise,30,54,MIN,VGK,1,4,16,37,0.56,0.44,0,2,0,0.4,15,9,27,23,16,10,19,16,7,1
2024020689,2025-01-13,Wells Fargo Center,Philadelphia,13,4,FLA,PHI,3,4,23,29,0.444444,0.555556,1,2,0.5,0.4,14,6,36,22,10,27,11,21,5,4
2024020690,2025-01-13,United Center,Chicago,20,16,CGY,CHI,5,2,36,25,0.448276,0.551724,0,1,0,0.5,15,6,22,29,15,17,13,18,2,2
2024020691,2025-01-13,Rogers Place,Edmonton,26,22,LAK,EDM,0,1,30,30,0.516129,0.483871,0,0,0,0,6,4,8,15,14,16,11,8,4,3
2024020692,2025-01-14,TD Garden,Boston,14,6,TBL,BOS,2,6,45,24,0.513158,0.486842,0,0,0,0,18,16,25,22,8,14,13,19,4,4
2024020693,2025-01-14,Scotiabank Arena,Toronto,25,10,DAL,TOR,4,1,23,28,0.510204,0.489796,2,0,0.666667,0,4,6,13,35,8,8,17,12,4,8
2024020694,2025-01-14,Little Caesars Arena,Detroit,28,17,SJS,DET,6,3,24,28,0.470588,0.529412,1,0,1,0,4,2,18,21,18,9,18,18,8,5
2024020695,2025-01-14,Prudential Center,Newark,13,1,FLA,NJD,2,1,28,27,0.544118,0.455882,0,0,0,0,6,4,42,30,14,19,14,11,2,7
2024020696,2025-01-14,PPG Paints Arena,Pittsburgh,55,5,SEA,PIT,4,2,18,33,0.365385,0.634615,0,0,0,0,14,4,28,20,17,13,11,17,3,3
2024020697,2025-01-14,Capital One Arena,Washington,24,15,ANA,WSH,0,3,19,25,0.465116,0.534884,0,0,0,0,4,2,28,6,15,14,13,14,2,5
2024020698,2025-01-14,Nationwide Arena,Columbus,4,29,PHI,CBJ,2,3,25,28,0.538462,0.461538,0,0,0,0,4,6,24,13,14,13,13,15,3,2
2024020699,2025-01-14,UBS Arena,Elmont,9,2,OTT,NYI,2,0,27,24,0.393443,0.606557,0,0,0,0,7,7,26,22,24,15,11,12,9,9
2024020700,2025-01-14,Enterprise Center,St. Louis,20,19,CGY,STL,1,2,28,25,0.477273,0.522727,0,0,0,0,4,4,20,20,13,18,14,14,7,4
2024020701,2025-01-14,Bridgestone Arena,Nashville,54,18,VGK,NSH,3,5,22,23,0.45283,0.54717,1,0,0.5,0,2,4,18,18,19,14,16,33,6,4
2024020702,2025-01-14,Canada Life Centre,Winnipeg,23,52,VAN,WPG,1,6,24,33,0.45283,0.54717,0,1,0,0.333333,6,4,29,26,14,20,10,17,2,3
2024020703,2025-01-14,Ball Arena,Denver,3,21,NYR,COL,2,3,29,26,0.62963,0.37037,0,0,0,0,6,6,12,17,22,10,13,14,11,8
2024020704,2025-01-14,Delta Center,Salt Lake City,8,59,MTL,UTA,5,3,27,25,0.507937,0.492063,0,1,0,0.166667,24,18,22,19,17,14,3,9,7,13
2024020705,2025-01-15,KeyBank Center,Buffalo,12,7,CAR,BUF,2,4,37,24,0.5,0.5,0,0,0,0,2,6,11,16,12,25,17,20,2,7
2024020706,2025-01-15,Xcel Energy Center,St. Paul,22,30,EDM,MIN,5,3,36,34,0.525424,0.474576,1,2,1,0.666667,6,4,13,20,16,10,21,15,1,4
2024020707,2025-01-16,Scotiabank Arena,Toronto,1,10,NJD,TOR,3,4,24,41,0.478261,0.521739,2,1,0.666667,0.5,4,6,14,25,21,16,15,17,2,4
2024020708,2025-01-16,Canadian Tire Centre,Ottawa,15,9,WSH,OTT,1,0,26,24,0.525,0.475,0,0,0,0,10,6,25,20,18,12,17,14,3,5
2024020709,2025-01-16,Amalie Arena,Tampa,24,14,ANA,TBL,3,4,37,35,0.551724,0.448276,0,2,0,0.4,12,6,24,12,12,12,13,15,3,2
2024020710,2025-01-16,Amerant Bank Arena,Sunrise,17,13,DET,FLA,5,2,20,43,0.338983,0.661017,3,0,0.75,0,8,10,23,36,21,12,9,13,0,1
2024020711,2025-01-16,Nationwide Arena,Columbus,28,29,SJS,CBJ,1,4,19,34,0.6,0.4,0,0,0,0,4,6,12,13,17,24,19,16,8,10
2024020712,2025-01-16,UBS Arena,Elmont,4,2,PHI,NYI,5,3,24,29,0.526316,0.473684,0,2,0,0.5,8,8,28,15,23,13,14,18,4,4
2024020713,2025-01-16,Enterprise Center,St. Louis,20,19,CGY,STL,1,4,29,29,0.47619,0.52381,0,1,0,0.333333,13,9,21,28,12,14,24,25,4,3
2024020714,2025-01-16,Bridgestone Arena,Nashville,16,18,CHI,NSH,2,3,26,41,0.370968,0.629032,0,1,0,0.25,13,7,33,35,17,13,4,9,5,3
2024020715,2025-01-16,American Airlines Center,Dallas,8,25,MTL,DAL,3,1,24,33,0.517857,0.482143,0,0,0,0,8,6,33,25,23,9,14,9,7,4
2024020716,2025-01-16,Canada Life Centre,Winnipeg,55,52,SEA,WPG,1,2,18,36,0.588235,0.411765,0,1,0,0.5,4,2,17,16,23,17,10,16,5,5
2024020717,2025-01-16,Delta Center,Salt Lake City,3,59,NYR,UTA,5,3,25,31,0.462687,0.537313,0,1,0,0.333333,6,6,21,18,13,18,12,10,8,5
2024020718,2025-01-16,Ball Arena,Denver,22,21,EDM,COL,4,3,28,25,0.466667,0.533333,0,0,0,0,4,8,11,14,11,19,9,13,7,3
2024020719,2025-01-16,Rogers Arena,Vancouver,26,23,LAK,VAN,5,1,21,21,0.546875,0.453125,1,0,0.333333,0,15,21,12,22,17,12,16,13,8,3
2024020720,2025-01-17,KeyBank Center,Buffalo,5,7,PIT,BUF,5,2,19,42,0.551724,0.448276,3,1,0.75,0.2,22,20,21,19,17,14,12,9,6,1
2024020721,2025-01-17,Lenovo Center,Raleigh,54,12,VGK,CAR,2,3,31,28,0.38806,0.61194,1,0,0.333333,0,8,6,19,18,22,14,19,24,9,7
2024020722,2025-01-18,Prudential Center,Newark,4,1,PHI,NJD,3,1,18,13,0.511628,0.488372,1,0,0.5,0,4,4,10,18,33,25,18,21,8,4
2024020723,2025-01-18,Canadian Tire Centre,Ottawa,6,9,BOS,OTT,5,6,28,44,0.471429,0.528571,1,1,0.25,0.333333,15,17,29,28,25,16,18,18,6,6
2024020724,2025-01-18,Ball Arena,Denver,25,21,DAL,COL,3,6,29,36,0.641791,0.358209,2,1,0.5,0.333333,6,8,11,17,23,17,11,12,5,4
2024020725,2025-01-18,Amerant Bank Arena,Sunrise,24,13,ANA,FLA,0,3,34,45,0.433962,0.566038,0,0,0,0,4,17,14,21,15,15,8,11,9,2
2024020726,2025-01-18,Centre Bell,Montreal,10,8,TOR,MTL,7,3,34,35,0.41791,0.58209,2,1,0.5,0.2,10,8,20,15,19,17,10,19,5,2
2024020727,2025-01-18,Amalie Arena,Tampa,17,14,DET,TBL,1,5,39,22,0.539683,0.460317,1,2,0.166667,0.666667,8,14,23,30,9,22,15,9,4,3
2024020728,2025-01-18,Madison Square Garden,New York,29,3,CBJ,NYR,0,1,27,26,0.395349,0.604651,0,0,0,0,2,4,9,18,16,12,15,19,9,10
2024020729,2025-01-18,Capital One Arena,Washington,5,15,PIT,WSH,1,4,19,32,0.45283,0.54717,0,1,0,0.25,10,6,17,27,14,17,14,20,7,3
2024020730,2025-01-18,Canada Life Centre,Winnipeg,20,52,CGY,WPG,3,1,22,39,0.488889,0.511111,1,0,0.5,0,4,4,25,11,21,17,24,21,5,3
2024020731,2025-01-18,UBS Arena,Elmont,28,2,SJS,NYI,1,4,19,31,0.490196,0.509804,0,0,0,0,2,2,40,37,16,20,28,24,2,4
2024020732,2025-01-18,United Center,Chicago,54,16,VGK,CHI,3,5,35,23,0.416667,0.583333,1,2,0.333333,0.666667,13,23,29,29,12,23,12,11,9,2
2024020733,2025-01-18,Bridgestone Arena,Nashville,30,18,MIN,NSH,2,6,29,38,0.447761,0.552239,1,1,0.25,0.333333,21,23,16,15,15,8,24,22,3,3
2024020734,2025-01-18,Delta Center,Salt Lake City,19,59,STL,UTA,2,4,24,33,0.592593,0.407407,1,1,0.25,0.333333,11,13,33,13,10,18,8,10,2,5
2024020735,2025-01-18,Rogers Arena,Vancouver,22,23,EDM,VAN,2,3,15,27,0.423077,0.576923,1,2,0.5,0.5,33,29,9,18,18,13,17,15,6,4
2024020736,2025-01-18,Climate Pledge Arena,Seattle,26,55,LAK,SEA,2,4,30,22,0.54,0.46,1,0,0.5,0,6,4,26,32,14,24,14,15,5,7
2024020737,2025-01-19,Prudential Center,Newark,9,1,OTT,NJD,2,1,20,26,0.465116,0.534884,0,0,0,0,2,6,24,18,14,11,11,13,6,5
2024020738,2025-01-19,Centre Bell,Montreal,3,8,NYR,MTL,4,5,28,37,0.529412,0.470588,1,0,0.5,0,17,15,17,16,14,11,15,24,6,7
2024020739,2025-01-19,American Airlines Center,Dallas,17,25,DET,DAL,1,4,34,25,0.40625,0.59375,0,1,0,1,2,6,28,19,7,15,14,21,5,7
2024020740,2025-01-20,TD Garden,Boston,28,6,SJS,BOS,3,6,28,33,0.566667,0.433333,0,1,0,0.5,4,2,31,29,21,10,15,22,3,7
2024020741,2025-01-20,Ball Arena,Denver,30,21,MIN,COL,3,1,26,27,0.508197,0.491803,0,0,0,0,6,8,7,16,17,9,7,13,2,6
2024020742,2025-01-20,Climate Pledge Arena,Seattle,7,55,BUF,SEA,4,6,29,34,0.480769,0.519231,1,1,0.333333,0.5,4,6,18,16,7,11,15,12,4,6
2024020743,2025-01-20,T-Mobile Arena,Paradise,19,54,STL,VGK,5,4,28,32,0.514286,0.485714,1,1,0.5,0.5,4,4,16,22,26,13,8,15,4,7
2024020744,2025-01-20,Scotiabank Arena,Toronto,14,10,TBL,TOR,3,5,30,28,0.5,0.5,1,1,0.5,1,2,4,19,12,10,11,13,13,3,6
2024020745,2025-01-20,UBS Arena,Elmont,29,2,CBJ,NYI,1,3,26,25,0.32,0.68,1,1,0.25,0.5,6,10,27,40,25,14,15,9,1,6
2024020746,2025-01-20,United Center,Chicago,12,16,CAR,CHI,4,3,48,25,0.606061,0.393939,0,0,0,0,4,4,19,23,10,21,17,18,5,7
2024020747,2025-01-20,Delta Center,Salt Lake City,52,59,WPG,UTA,2,5,25,28,0.372881,0.627119,0,0,0,0,16,12,21,27,13,17,9,14,7,4
2024020748,2025-01-20,Crypto.com Arena,Los Angeles,5,26,PIT,LAK,5,1,32,26,0.534483,0.465517,1,1,1,0.333333,6,2,7,18,14,14,13,15,4,2
2024020749,2025-01-21,Centre Bell,Montreal,14,8,TBL,MTL,2,3,35,22,0.508772,0.491228,0,1,0,0.5,4,8,18,23,15,11,16,11,0,3
2024020750,2025-01-21,Madison Square Garden,New York,9,3,OTT,NYR,0,5,20,29,0.45283,0.54717,0,2,0,0.5,14,10,23,19,13,17,15,19,6,2
2024020751,2025-01-21,Wells Fargo Center,Philadelphia,17,4,DET,PHI,1,2,28,26,0.5,0.5,0,0,0,0,2,0,13,15,15,16,17,14,2,6
2024020752,2025-01-21,Bridgestone Arena,Nashville,28,18,SJS,NSH,5,7,24,41,0.515625,0.484375,1,2,0.25,0.666667,6,8,12,32,9,14,16,13,4,3
2024020753,2025-01-21,American Airlines Center,Dallas,12,25,CAR,DAL,2,1,19,23,0.48,0.52,0,0,0,0,6,6,31,23,13,17,16,20,4,3
2024020754,2025-01-21,Rogers Place,Edmonton,15,22,WSH,EDM,3,2,14,32,0.466667,0.533333,0,0,0,0,6,6,14,13,18,5,16,23,3,3
2024020755,2025-01-21,Rogers Arena,Vancouver,7,23,BUF,VAN,3,2,26,34,0.5,0.5,0,0,0,0,2,4,19,15,11,12,22,12,3,3
2024020756,2025-01-21,Honda Center,Anaheim,13,24,FLA,ANA,5,2,29,30,0.576271,0.423729,0,1,0,0.5,4,6,15,18,15,17,13,16,4,1
2024020757,2025-01-22,Scotiabank Arena,Toronto,29,10,CBJ,TOR,5,1,19,29,0.384615,0.615385,0,0,0,0,15,9,11,18,25,11,15,14,6,4
2024020758,2025-01-22,Prudential Center,Newark,6,1,BOS,NJD,1,5,23,34,0.5,0.5,0,3,0,0.428571,14,6,11,11,19,17,19,12,3,3
2024020759,2025-01-22,Ball Arena,Denver,52,21,WPG,COL,3,2,25,27,0.509804,0.490196,0,0,0,0,6,4,15,29,20,11,10,16,4,4
2024020760,2025-01-22,Crypto.com Arena,Los Angeles,13,26,FLA,LAK,1,2,28,28,0.5,0.5,1,0,0.5,0,4,4,28,16,14,19,12,15,4,3
2024020761,2025-01-23,TD Garden,Boston,9,6,OTT,BOS,0,2,29,26,0.55814,0.44186,0,0,0,0,14,18,20,27,24,20,14,17,10,10
2024020762,2025-01-23,Little Caesars Arena,Detroit,8,17,MTL,DET,2,4,29,45,0.508772,0.491228,0,1,0,0.25,8,6,24,19,14,16,14,9,3,5
2024020763,2025-01-23,Madison Square Garden,New York,4,3,PHI,NYR,1,6,34,37,0.473684,0.526316,0,1,0,0.5,4,6,12,12,16,18,8,14,0,6
2024020764,2025-01-23,Lenovo Center,Raleigh,29,12,CBJ,CAR,4,7,22,43,0.419355,0.580645,0,1,0,0.333333,6,4,22,16,21,6,19,14,6,4
2024020765,2025-01-23,Enterprise Center,St. Louis,54,19,VGK,STL,4,2,31,17,0.473684,0.526316,1,0,0.5,0,4,4,15,29,18,5,11,10,3,4
2024020766,2025-01-23,Xcel Energy Center,St. Paul,59,30,UTA,MIN,4,0,29,26,0.52381,0.47619,1,0,0.5,0,6,4,15,14,12,6,15,16,3,7
2024020767,2025-01-23,Scotiabank Saddledome,Calgary,7,20,BUF,CGY,2,5,34,26,0.61194,0.38806,0,0,0,0,11,29,20,19,14,19,14,17,2,5
2024020768,2025-01-23,Rogers Place,Edmonton,23,22,VAN,EDM,2,6,26,34,0.566667,0.433333,0,2,0,0.5,26,8,25,19,13,12,9,9,3,6
2024020769,2025-01-23,Honda Center,Anaheim,5,24,PIT,ANA,1,5,32,34,0.57377,0.42623,1,0,0.333333,0,8,10,12,20,10,17,14,15,8,11
2024020770,2025-01-23,Climate Pledge Arena,Seattle,15,55,WSH,SEA,3,0,32,22,0.615385,0.384615,0,0,0,0,2,0,8,16,22,8,21,21,7,7
2024020771,2025-01-23,SAP Center at San Jose,San Jose,18,28,NSH,SJS,6,5,38,35,0.519481,0.480519,3,1,0.6,0.25,36,27,13,23,16,14,11,8,4,4
2024020772,2025-01-24,UBS Arena,Elmont,4,2,PHI,NYI,1,3,30,27,0.384615,0.615385,0,0,0,0,6,2,25,34,11,19,12,7,6,4
2024020773,2025-01-24,United Center,Chicago,14,16,TBL,CHI,4,3,40,14,0.534884,0.465116,3,0,1,0,4,6,17,17,12,10,18,13,7,5
2024020774,2025-01-24,American Airlines Center,Dallas,54,25,VGK,DAL,3,4,21,27,0.517857,0.482143,2,1,0.666667,0.5,4,6,18,21,24,17,14,10,5,2
2024020775,2025-01-24,Canada Life Centre,Winnipeg,59,52,UTA,WPG,2,5,19,29,0.454545,0.545455,1,1,0.333333,1,2,6,12,24,15,12,25,20,4,6
2024020776,2025-01-25,TD Garden,Boston,21,6,COL,BOS,1,3,28,15,0.471698,0.528302,0,0,0,0,0,4,22,25,11,22,16,21,5,9
2024020777,2025-01-25,Rogers Place,Edmonton,7,22,BUF,EDM,2,3,41,34,0.492308,0.507692,0,0,0,0,2,6,29,15,7,16,16,15,7,5
2024020778,2025-01-25,Climate Pledge Arena,Seattle,5,55,PIT,SEA,1,4,29,25,0.447368,0.552632,0,1,0,0.333333,6,4,21,14,11,15,9,8,6,8
2024020779,2025-01-25,Centre Bell,Montreal,1,8,NJD,MTL,4,3,44,32,0.526316,0.473684,0,0,0,0,2,2,17,20,22,32,12,12,3,3
2024020780,2025-01-25,Canadian Tire Centre,Ottawa,10,9,TOR,OTT,1,2,29,23,0.529412,0.470588,0,1,0,0.5,6,4,19,24,13,16,21,17,3,5
2024020781,2025-01-25,Little Caesars Arena,Detroit,14,17,TBL,DET,0,2,28,32,0.584906,0.415094,0,0,0,0,10,8,17,12,9,18,13,16,4,3
2024020782,2025-01-25,Nationwide Arena,Columbus,26,29,LAK,CBJ,2,3,33,24,0.576923,0.423077,0,0,0,0,2,2,21,25,13,23,6,9,10,5
2024020783,2025-01-25,Enterprise Center,St. Louis,25,19,DAL,STL,2,0,19,33,0.448276,0.551724,1,0,0.333333,0,2,6,21,38,19,14,18,16,4,5
2024020784,2025-01-25,Xcel Energy Center,St. Paul,20,30,CGY,MIN,5,4,29,25,0.619048,0.380952,2,1,0.666667,0.5,15,17,20,23,13,20,8,7,9,11
2024020785,2025-01-25,UBS Arena,Elmont,12,2,CAR,NYI,2,3,27,27,0.347826,0.652174,0,0,0,0,11,7,19,38,17,14,5,7,5,7
2024020786,2025-01-25,Rogers Arena,Vancouver,15,23,WSH,VAN,1,2,33,25,0.545455,0.454545,0,0,0,0,6,6,15,26,15,19,19,15,3,4
2024020787,2025-01-25,Honda Center,Anaheim,18,24,NSH,ANA,2,5,43,35,0.466667,0.533333,0,1,0,0.5,4,6,16,17,12,25,9,19,5,2
2024020788,2025-01-25,SAP Center at San Jose,San Jose,13,28,FLA,SJS,7,2,32,23,0.527273,0.472727,1,0,0.5,0,2,4,19,22,9,20,11,10,2,3
2024020789,2025-01-26,Madison Square Garden,New York,21,3,COL,NYR,5,4,22,37,0.431373,0.568627,1,0,0.5,0,4,4,16,16,17,20,21,18,7,3
2024020790,2025-01-26,Canadian Tire Centre,Ottawa,59,9,UTA,OTT,1,3,35,27,0.527273,0.472727,0,0,0,0,6,6,18,18,8,19,23,14,2,6
2024020791,2025-01-26,Canada Life Centre,Winnipeg,20,52,CGY,WPG,2,5,22,27,0.457627,0.542373,1,2,0.333333,1,8,10,38,32,9,15,16,13,3,8
2024020792,2025-01-26,United Center,Chicago,30,16,MIN,CHI,4,2,28,20,0.421053,0.578947,1,1,0.333333,0.333333,10,10,10,26,16,12,7,20,6,5
2024020793,2025-01-26,T-Mobile Arena,Paradise,13,54,FLA,VGK,1,4,34,26,0.477612,0.522388,0,0,0,0,4,6,36,14,14,16,15,15,2,3
2024020794,2025-01-27,Little Caesars Arena,Detroit,26,17,LAK,DET,2,5,25,28,0.583333,0.416667,0,1,0,0.333333,6,2,29,24,15,19,12,13,4,4
2024020795,2025-01-27,Wells Fargo Center,Philadelphia,1,4,NJD,PHI,2,4,33,26,0.38,0.62,0,1,0,0.5,6,8,20,25,12,26,15,16,7,6
2024020796,2025-01-27,Enterprise Center,St. Louis,23,19,VAN,STL,5,2,30,26,0.444444,0.555556,2,1,1,0.2,15,11,14,21,14,16,14,14,2,2
2024020797,2025-01-27,Rogers Place,Edmonton,55,22,SEA,EDM,2,4,28,31,0.489362,0.510638,0,0,0,0,2,8,18,14,15,11,16,22,1,0
2024020798,2025-01-27,SAP Center at San Jose,San Jose,5,28,PIT,SJS,1,2,30,28,0.571429,0.428571,0,0,0,0,6,8,24,14,10,24,16,17,4,5
2024020799,2025-01-28,KeyBank Center,Buffalo,6,7,BOS,BUF,2,7,27,33,0.538462,0.461538,1,1,0.5,0.333333,16,4,17,20,14,17,15,10,10,3
2024020800,2025-01-28,Centre Bell,Montreal,52,8,WPG,MTL,4,1,24,25,0.42623,0.57377,0,0,0,0,0,6,13,40,20,14,17,17,5,8
2024020801,2025-01-28,Amalie Arena,Tampa,16,14,CHI,TBL,4,1,21,35,0.407407,0.592593,1,0,0.5,0,17,15,17,11,16,12,18,25,5,0
2024020802,2025-01-28,Madison Square Garden,New York,12,3,CAR,NYR,4,0,26,22,0.563636,0.436364,0,0,0,0,11,9,11,21,15,7,18,15,5,3
