game_id,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_team_score,h_team_score,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways,a_ppg,h_ppg,a_total_pp,h_total_pp
2025020596,2025-12-27,American Airlines Center,Dallas,16,25,CHI,DAL,4,3,33,31,0.431373,0.568627,0.0,0.0,8,4,29,16,13,14,13,18,6,5,0,0,2,4
2025020597,2025-12-27,Crypto.com Arena,Los Angeles,24,26,ANA,LAK,1,6,26,30,0.55102,0.44898,0.5,0.25,12,8,16,12,13,16,18,17,4,3,1,1,2,4
2025020598,2025-12-27,Scotiabank Saddledome,Calgary,22,20,EDM,CGY,2,3,31,32,0.632653,0.367347,0.333333,0.0,6,8,13,29,21,24,25,16,7,6,1,0,3,2
2025020599,2025-12-27,Rogers Arena,Vancouver,28,23,SJS,VAN,6,3,37,27,0.444444,0.555556,0.2,0.25,8,10,12,25,13,9,16,19,7,2,1,1,5,4
2025020600,2025-12-27,T-Mobile Arena,Paradise,21,54,COL,VGK,6,5,39,25,0.532258,0.467742,0.0,0.0,6,2,16,21,8,27,15,19,5,5,0,0,1,3
2025020601,2025-12-28,Little Caesars Arena,Detroit,10,17,TOR,DET,2,3,27,36,0.466667,0.533333,0.5,0.0,4,6,24,12,11,14,11,15,5,4,1,0,2,1
2025020602,2025-12-28,Benchmark International Arena,Tampa,8,14,MTL,TBL,4,5,35,21,0.627119,0.372881,0.0,0.0,7,13,26,17,11,23,13,18,8,3,0,0,4,1
2025020603,2025-12-28,Nationwide Arena,Columbus,2,29,NYI,CBJ,2,4,26,35,0.559322,0.440678,0.0,0.0,21,8,15,25,20,17,12,20,5,4,0,0,2,4
2025020604,2025-12-28,United Center,Chicago,5,16,PIT,CHI,7,3,24,24,0.534483,0.465517,0.5,0.0,11,9,17,26,17,4,20,15,6,4,1,0,2,3
2025020605,2025-12-28,Climate Pledge Arena,Seattle,4,55,PHI,SEA,1,4,33,20,0.52,0.48,0.0,0.0,0,6,16,18,16,17,13,17,4,3,0,0,3,0
2025020606,2025-12-29,Canadian Tire Centre,Ottawa,29,9,CBJ,OTT,4,1,22,28,0.526316,0.473684,0.0,0.0,13,11,23,18,16,10,20,14,5,3,0,0,3,4
2025020607,2025-12-29,Amerant Bank Arena,Sunrise,15,13,WSH,FLA,3,5,27,29,0.534483,0.465517,0.166667,0.166667,12,12,19,16,21,6,15,17,6,4,1,1,6,6
2025020608,2025-12-29,Lenovo Center,Raleigh,3,12,NYR,CAR,2,3,20,35,0.402778,0.597222,0.5,0.5,8,4,23,25,18,11,15,18,4,5,1,2,2,4
2025020609,2025-12-29,Canada Life Centre,Winnipeg,22,52,EDM,WPG,3,1,21,42,0.6,0.4,1.0,0.0,11,7,22,32,17,8,21,13,9,3,1,0,1,3
2025020610,2025-12-29,Enterprise Center,St. Louis,7,19,BUF,STL,4,2,34,18,0.555556,0.444444,0.0,0.0,2,6,18,27,11,18,12,17,5,3,0,0,3,1
2025020611,2025-12-29,Ball Arena,Denver,26,21,LAK,COL,2,5,25,26,0.5,0.5,0.333333,0.0,8,6,29,18,11,9,18,17,4,3,1,0,3,4
2025020612,2025-12-29,Delta Center,Salt Lake City,18,68,NSH,UTA,4,3,26,31,0.471429,0.528571,0.5,0.25,8,4,16,16,19,16,10,15,4,3,1,1,2,4
2025020613,2025-12-29,Scotiabank Saddledome,Calgary,6,20,BOS,CGY,1,2,26,20,0.510638,0.489362,0.0,0.2,10,6,18,21,17,14,17,14,11,4,0,1,3,5
2025020614,2025-12-29,T-Mobile Arena,Paradise,30,54,MIN,VGK,5,2,27,16,0.529412,0.470588,0.0,0.0,4,17,17,30,20,13,15,13,4,4,0,0,2,2
2025020615,2025-12-29,Honda Center,Anaheim,28,24,SJS,ANA,5,4,13,42,0.448276,0.551724,0.0,0.0,6,4,17,18,19,11,18,17,4,7,0,0,2,3
2025020616,2025-12-29,Climate Pledge Arena,Seattle,23,55,VAN,SEA,3,2,24,39,0.546875,0.453125,0.0,0.166667,17,9,22,21,15,17,12,14,5,3,0,1,2,6
2025020617,2025-12-30,Scotiabank Arena,Toronto,1,10,NJD,TOR,0,4,33,30,0.442308,0.557692,0.0,0.333333,11,11,18,18,11,16,15,9,5,2,0,1,3,3
2025020618,2025-12-30,Amerant Bank Arena,Sunrise,8,13,MTL,FLA,3,2,29,30,0.557377,0.442623,0.25,0.25,8,8,16,30,18,11,13,9,7,1,1,1,4,4
2025020619,2025-12-30,PPG Paints Arena,Pittsburgh,12,5,CAR,PIT,1,5,28,28,0.472727,0.527273,0.0,0.5,4,0,21,15,15,19,21,15,4,7,0,1,0,2
2025020620,2025-12-30,United Center,Chicago,2,16,NYI,CHI,3,2,21,19,0.54,0.46,0.333333,0.5,6,8,28,23,9,16,24,12,6,5,1,1,3,2
2025020621,2025-12-30,Rogers Arena,Vancouver,4,23,PHI,VAN,6,3,33,35,0.561404,0.438596,0.0,0.0,15,9,26,29,15,16,17,19,3,5,0,0,1,4
2025020622,2025-12-31,Capital One Arena,Washington,3,15,NYR,WSH,3,6,25,27,0.5,0.5,1.0,0.333333,11,7,21,21,27,21,17,18,5,5,1,1,1,3
2025020623,2025-12-31,T-Mobile Arena,Paradise,18,54,NSH,VGK,4,2,19,31,0.523077,0.476923,0.5,0.333333,6,18,26,26,18,11,12,17,7,4,2,1,4,3
2025020624,2025-12-31,Honda Center,Anaheim,14,24,TBL,ANA,4,3,29,28,0.381818,0.618182,0.333333,0.333333,6,6,19,13,12,12,15,22,6,6,1,1,3,3
2025020625,2025-12-31,SAP Center at San Jose,San Jose,30,28,MIN,SJS,3,4,23,28,0.446429,0.553571,0.0,1.0,2,2,19,19,13,22,14,19,3,5,0,1,1,1
2025020626,2025-12-31,Little Caesars Arena,Detroit,52,17,WPG,DET,1,2,24,19,0.489362,0.510638,0.0,0.333333,6,6,24,14,11,20,13,12,6,4,0,1,3,3
2025020627,2025-12-31,Nationwide Arena,Columbus,1,29,NJD,CBJ,3,2,33,35,0.5,0.5,1.0,0.0,11,7,17,26,10,11,14,18,5,8,1,0,1,3
2025020628,2025-12-31,American Airlines Center,Dallas,7,25,BUF,DAL,4,1,31,29,0.583333,0.416667,0.0,0.0,4,4,24,15,9,12,14,12,4,3,0,0,2,2
2025020629,2025-12-31,Ball Arena,Denver,19,21,STL,COL,1,6,13,43,0.461538,0.538462,0.0,0.333333,6,6,22,6,24,7,20,12,4,5,0,1,3,3
2025020630,2025-12-31,Scotiabank Saddledome,Calgary,4,20,PHI,CGY,1,5,26,26,0.454545,0.545455,0.0,0.666667,8,6,23,15,18,15,13,12,6,7,0,2,2,3
2025020631,2025-12-31,Rogers Place,Edmonton,6,22,BOS,EDM,6,2,29,36,0.491803,0.508197,0.333333,0.0,47,43,14,18,13,14,13,16,6,4,1,0,3,5
2025020632,2026-01-01,Canadian Tire Centre,Ottawa,15,9,WSH,OTT,3,4,29,32,0.508772,0.491228,0.25,0.0,17,17,15,32,19,14,9,17,5,6,1,0,4,4
2025020633,2026-01-01,UBS Arena,Elmont,68,2,UTA,NYI,7,2,21,22,0.489796,0.510204,0.4,0.2,10,10,16,13,14,13,18,9,3,6,2,1,5,5
2025020634,2026-01-01,Scotiabank Arena,Toronto,52,10,WPG,TOR,5,6,40,30,0.5,0.5,0.5,1.0,2,4,17,23,12,11,14,15,4,6,1,1,2,1
2025020635,2026-01-01,PPG Paints Arena,Pittsburgh,17,5,DET,PIT,3,4,27,31,0.473684,0.526316,0.25,0.333333,6,16,21,15,17,18,11,11,4,4,2,1,8,3
2025020636,2026-01-01,Lenovo Center,Raleigh,8,12,MTL,CAR,7,5,23,25,0.444444,0.555556,0.0,0.666667,6,2,26,18,15,10,18,19,4,9,0,2,1,3
2025020637,2026-01-01,United Center,Chicago,25,16,DAL,CHI,3,4,25,21,0.534884,0.465116,0.0,0.5,8,2,29,20,16,17,17,15,4,7,0,2,1,4
2025020638,2026-01-01,Climate Pledge Arena,Seattle,18,55,NSH,SEA,1,4,25,23,0.533333,0.466667,0.5,0.0,2,4,23,20,16,21,20,17,6,4,1,0,2,1
2025020639,2026-01-01,Crypto.com Arena,Los Angeles,14,26,TBL,LAK,5,3,24,20,0.5,0.5,0.5,0.666667,11,9,22,20,12,21,10,19,2,6,1,2,2,3
2025020640,2026-01-02,Enterprise Center,St. Louis,54,19,VGK,STL,3,4,25,19,0.431373,0.568627,0.0,0.0,4,4,21,19,14,9,16,18,6,6,0,0,2,2
2025020641,2026-01-02,loanDepot park,Miami,3,13,NYR,FLA,5,1,20,37,0.574074,0.425926,0.666667,0.166667,12,6,20,38,27,11,9,10,3,5,2,1,3,6
2025020642,2026-01-02,Rogers Arena,Vancouver,55,23,SEA,VAN,4,3,28,24,0.444444,0.555556,0.5,0.666667,6,4,13,26,20,6,21,23,5,5,1,2,2,3
2025020643,2026-01-02,Honda Center,Anaheim,30,24,MIN,ANA,5,2,34,28,0.472727,0.527273,0.25,0.0,2,8,11,22,18,20,15,22,2,6,1,0,4,1
2025020644,2026-01-03,Little Caesars Arena,Detroit,5,17,PIT,DET,4,1,31,12,0.541667,0.458333,0.0,0.0,4,4,20,21,13,12,16,19,8,2,0,0,2,2
2025020645,2026-01-03,Prudential Center,Newark,68,1,UTA,NJD,1,4,31,30,0.481481,0.518519,0.0,0.333333,6,4,28,24,8,14,12,17,4,5,0,1,2,3
2025020646,2026-01-03,Nationwide Arena,Columbus,7,29,BUF,CBJ,1,5,33,35,0.525424,0.474576,0.0,0.0,6,14,15,23,15,13,21,14,2,5,0,0,5,1
2025020647,2026-01-03,Rogers Place,Edmonton,4,22,PHI,EDM,5,2,29,25,0.590164,0.409836,0.0,0.5,11,9,15,12,15,18,12,15,3,5,0,1,2,2
2025020648,2026-01-03,Enterprise Center,St. Louis,8,19,MTL,STL,0,2,26,19,0.561404,0.438596,0.0,0.0,4,8,15,16,10,17,14,17,5,4,0,0,4,2
2025020649,2026-01-03,SAP Center at San Jose,San Jose,14,28,TBL,SJS,7,3,26,22,0.440678,0.559322,0.6,0.333333,16,30,8,23,8,17,19,13,2,7,3,1,5,3
2025020650,2026-01-03,Canadian Tire Centre,Ottawa,52,9,WPG,OTT,2,4,23,27,0.589286,0.410714,0.0,0.4,10,18,18,20,7,19,8,10,7,5,0,2,4,5
2025020651,2026-01-03,UBS Arena,Elmont,10,2,TOR,NYI,3,4,21,25,0.571429,0.428571,0.0,0.0,4,4,19,21,11,11,19,17,2,6,0,0,1,1
2025020652,2026-01-03,Capital One Arena,Washington,16,15,CHI,WSH,3,2,33,34,0.489796,0.510204,0.5,0.0,2,4,11,23,9,19,19,17,9,2,1,0,2,1
2025020653,2026-01-03,Lenovo Center,Raleigh,21,12,COL,CAR,5,3,34,28,0.629032,0.370968,0.4,0.333333,6,10,19,18,10,15,13,16,5,2,2,1,5,3
2025020654,2026-01-03,Scotiabank Saddledome,Calgary,18,20,NSH,CGY,4,3,36,23,0.575342,0.424658,0.0,0.0,28,26,23,26,15,12,22,17,7,4,0,0,1,2
2025020655,2026-01-03,Crypto.com Arena,Los Angeles,30,26,MIN,LAK,4,5,28,38,0.507937,0.492063,0.25,0.333333,6,8,17,15,21,18,16,19,5,4,1,1,4,3
2025020656,2026-01-03,Rogers Arena,Vancouver,6,23,BOS,VAN,3,2,22,34,0.672414,0.327586,0.666667,0.166667,12,6,16,32,17,12,15,13,3,6,2,1,3,6
2025020657,2026-01-04,American Airlines Center,Dallas,8,25,MTL,DAL,4,3,28,27,0.422222,0.577778,0.2,0.0,6,10,30,15,13,16,14,15,3,7,1,0,5,3
2025020658,2026-01-04,Nationwide Arena,Columbus,5,29,PIT,CBJ,5,4,43,25,0.53125,0.46875,0.333333,0.0,0,6,14,22,14,19,14,21,5,7,1,0,3,0
2025020659,2026-01-04,Amerant Bank Arena,Sunrise,21,13,COL,FLA,1,2,28,25,0.548387,0.451613,0.0,0.0,6,8,15,25,8,9,19,16,4,7,0,0,4,3
2025020660,2026-01-04,Prudential Center,Newark,12,1,CAR,NJD,3,1,29,29,0.559322,0.440678,0.0,0.0,10,6,16,22,18,9,19,12,6,3,0,0,3,5
2025020661,2026-01-04,United Center,Chicago,54,16,VGK,CHI,2,3,15,20,0.537037,0.462963,0.0,0.0,4,2,34,15,19,8,14,16,2,7,0,0,1,2
2025020662,2026-01-05,Madison Square Garden,New York,68,3,UTA,NYR,3,2,27,24,0.5,0.5,0.0,0.5,10,4,18,38,9,14,14,16,7,5,0,2,1,4
2025020663,2026-01-05,Capital One Arena,Washington,24,15,ANA,WSH,4,7,45,29,0.430769,0.569231,0.0,0.0,14,16,13,20,7,22,12,13,6,3,0,0,3,2
2025020664,2026-01-05,Canadian Tire Centre,Ottawa,17,9,DET,OTT,5,3,21,37,0.413333,0.586667,0.2,0.166667,12,10,13,20,11,12,13,18,4,5,1,1,5,6
2025020665,2026-01-05,Scotiabank Saddledome,Calgary,55,20,SEA,CGY,5,1,28,42,0.454545,0.545455,0.0,0.0,2,2,20,35,14,12,16,20,2,6,0,0,1,1
2025020666,2026-01-05,Crypto.com Arena,Los Angeles,30,26,MIN,LAK,2,4,35,33,0.481481,0.518519,0.166667,0.0,4,14,22,10,19,16,15,20,7,5,1,0,6,1
2025020667,2026-01-06,KeyBank Center,Buffalo,23,7,VAN,BUF,3,5,37,20,0.464286,0.535714,0.25,0.0,2,8,17,16,8,14,16,15,4,5,1,0,4,1
2025020668,2026-01-06,Benchmark International Arena,Tampa,21,14,COL,TBL,2,4,33,28,0.690909,0.309091,0.0,0.5,6,18,20,21,19,16,19,12,4,5,0,1,2,2
2025020669,2026-01-06,UBS Arena,Elmont,1,2,NJD,NYI,0,9,44,24,0.545455,0.454545,0.0,0.0,0,6,18,16,5,17,20,11,5,3,0,0,3,0
2025020670,2026-01-06,Xfinity Mobile Arena,Philadelphia,24,4,ANA,PHI,2,5,18,39,0.369231,0.630769,0.666667,0.125,39,26,19,22,15,23,15,18,2,7,2,1,3,8
2025020671,2026-01-06,Lenovo Center,Raleigh,25,12,DAL,CAR,3,6,23,33,0.451613,0.548387,0.666667,0.4,10,6,29,28,10,12,14,20,5,6,2,2,3,5
2025020672,2026-01-06,Scotiabank Arena,Toronto,13,10,FLA,TOR,1,4,32,23,0.482759,0.517241,0.0,0.0,9,11,31,21,10,18,12,14,8,2,0,0,3,2
2025020673,2026-01-06,Canada Life Centre,Winnipeg,54,52,VGK,WPG,4,3,31,20,0.438596,0.561404,0.5,0.0,9,13,27,25,10,18,13,14,5,3,2,0,4,2
2025020674,2026-01-06,Rogers Place,Edmonton,18,22,NSH,EDM,2,6,26,43,0.433333,0.566667,0.0,0.5,4,4,17,15,13,16,18,16,6,7,0,1,2,2
2025020675,2026-01-06,SAP Center at San Jose,San Jose,29,28,CBJ,SJS,2,5,36,36,0.577465,0.422535,0.0,0.2,15,11,12,20,16,15,12,12,3,7,0,1,3,5
2025020676,2026-01-06,Climate Pledge Arena,Seattle,6,55,BOS,SEA,4,7,36,27,0.455882,0.544118,0.333333,0.75,8,6,24,12,13,17,14,20,3,9,1,3,3,4
2025020677,2026-01-07,Capital One Arena,Washington,25,15,DAL,WSH,4,1,36,24,0.444444,0.555556,0.0,0.0,11,11,16,22,11,16,13,24,3,6,0,0,2,2
2025020678,2026-01-07,Centre Bell,Montreal,20,8,CGY,MTL,1,4,29,36,0.516129,0.483871,0.0,0.0,4,8,15,24,13,19,13,11,5,4,0,0,4,2
2025020679,2026-01-07,United Center,Chicago,19,16,STL,CHI,3,7,30,35,0.391304,0.608696,0.0,0.75,8,20,25,19,7,16,13,18,4,7,0,3,5,4
2025020680,2026-01-07,Delta Center,Salt Lake City,9,68,OTT,UTA,1,3,33,21,0.586207,0.413793,0.0,0.0,8,6,26,20,13,20,16,20,2,5,0,0,3,4
2025020681,2026-01-07,Crypto.com Arena,Los Angeles,28,26,SJS,LAK,4,3,28,26,0.553571,0.446429,0.5,0.0,6,8,21,12,17,14,17,18,8,3,2,0,4,3
2025020682,2026-01-08,TD Garden,Boston,20,6,CGY,BOS,1,4,29,30,0.464286,0.535714,0.0,0.0,6,6,27,23,19,17,16,21,8,3,0,0,2,2
2025020683,2026-01-08,Centre Bell,Montreal,13,8,FLA,MTL,2,6,27,19,0.576271,0.423729,0.0,0.0,24,22,18,18,11,20,18,10,4,7,0,0,3,4
2025020684,2026-01-08,Little Caesars Arena,Detroit,23,17,VAN,DET,1,5,24,25,0.54717,0.45283,0.5,0.333333,6,4,24,13,14,27,17,20,3,5,1,1,2,3
2025020685,2026-01-08,Madison Square Garden,New York,7,3,BUF,NYR,5,2,21,32,0.392157,0.607843,0.5,0.0,6,4,16,32,20,12,17,13,9,5,1,0,2,3
2025020686,2026-01-08,Xfinity Mobile Arena,Philadelphia,10,4,TOR,PHI,2,1,23,23,0.686275,0.313725,0.0,0.0,6,4,20,25,13,11,17,8,6,5,0,0,2,3
2025020687,2026-01-08,PPG Paints Arena,Pittsburgh,1,5,NJD,PIT,1,4,29,29,0.559322,0.440678,0.5,0.333333,6,4,25,10,19,16,20,23,6,5,1,1,2,3
2025020688,2026-01-08,Lenovo Center,Raleigh,24,12,ANA,CAR,2,5,13,35,0.359375,0.640625,0.0,0.0,14,6,25,16,20,8,17,23,4,6,0,0,3,2
2025020689,2026-01-08,Bridgestone Arena,Nashville,2,18,NYI,NSH,1,2,31,27,0.471698,0.528302,0.0,0.0,8,10,20,19,23,16,22,15,4,8,0,0,2,1
2025020690,2026-01-08,Canada Life Centre,Winnipeg,22,52,EDM,WPG,4,3,30,16,0.522727,0.477273,0.5,0.0,9,9,9,24,8,9,16,16,2,5,1,0,2,2
2025020691,2026-01-08,Ball Arena,Denver,9,21,OTT,COL,2,8,31,34,0.459016,0.540984,0.0,0.333333,42,16,38,12,14,21,7,11,5,4,0,2,3,6
2025020692,2026-01-08,T-Mobile Arena,Paradise,29,54,CBJ,VGK,3,5,25,26,0.631579,0.368421,0.0,0.5,4,2,28,19,12,20,18,15,4,8,0,1,1,2
2025020693,2026-01-08,Climate Pledge Arena,Seattle,30,55,MIN,SEA,3,2,34,28,0.403509,0.596491,0.0,0.333333,6,2,16,13,9,19,16,13,6,5,0,1,1,3
2025020694,2026-01-09,United Center,Chicago,15,16,WSH,CHI,5,1,24,24,0.461538,0.538462,0.0,0.25,8,6,13,23,9,6,17,19,5,5,0,1,3,4
2025020695,2026-01-09,Canada Life Centre,Winnipeg,26,52,LAK,WPG,1,5,24,20,0.568966,0.431034,0.0,0.5,4,6,22,23,12,22,9,17,7,2,0,1,3,2
2025020696,2026-01-09,Delta Center,Salt Lake City,19,68,STL,UTA,2,4,28,23,0.444444,0.555556,0.0,0.333333,20,22,28,14,19,15,15,11,2,6,0,1,4,3
2025020697,2026-01-10,TD Garden,Boston,3,6,NYR,BOS,2,10,29,34,0.515625,0.484375,0.5,0.333333,18,26,27,29,9,14,20,11,5,4,1,1,2,3
2025020698,2026-01-10,PPG Paints Arena,Pittsburgh,20,5,CGY,PIT,2,1,25,28,0.436364,0.563636,0.0,0.0,10,10,17,15,18,17,14,15,3,1,0,0,3,3
2025020699,2026-01-10,Ball Arena,Denver,29,21,CBJ,COL,0,4,29,31,0.467742,0.532258,0.0,0.0,4,4,18,6,22,17,14,10,2,3,0,0,2,2
2025020700,2026-01-10,SAP Center at San Jose,San Jose,25,28,DAL,SJS,4,5,20,31,0.519231,0.480769,0.0,0.666667,12,4,12,21,14,11,16,20,5,4,0,4,2,6
2025020701,2026-01-10,KeyBank Center,Buffalo,24,7,ANA,BUF,3,5,36,32,0.537313,0.462687,0.0,0.0,13,13,29,10,7,22,20,19,4,4,0,0,2,2
2025020702,2026-01-10,Scotiabank Arena,Toronto,23,10,VAN,TOR,0,5,29,24,0.303571,0.696429,0.0,0.5,15,19,19,15,10,20,17,16,7,4,0,2,6,4
2025020703,2026-01-10,Centre Bell,Montreal,17,8,DET,MTL,4,0,24,27,0.576923,0.423077,0.2,0.0,2,10,14,27,16,17,8,12,1,9,1,0,5,1
2025020704,2026-01-10,Canadian Tire Centre,Ottawa,13,9,FLA,OTT,3,2,21,19,0.459016,0.540984,0.5,0.0,12,10,24,20,6,14,12,13,6,5,2,0,4,5
2025020705,2026-01-10,Xfinity Mobile Arena,Philadelphia,14,4,TBL,PHI,7,2,23,20,0.630435,0.369565,0.0,0.5,9,9,18,32,6,14,15,14,5,5,0,1,2,2
2025020706,2026-01-10,Lenovo Center,Raleigh,55,12,SEA,CAR,2,3,12,36,0.508197,0.491803,0.0,0.0,2,2,25,16,12,13,18,14,7,7,0,0,1,1
2025020707,2026-01-10,Bridgestone Arena,Nashville,16,18,CHI,NSH,3,0,21,36,0.453125,0.546875,0.333333,0.0,8,8,18,20,8,8,14,13,2,7,1,0,3,3
2025020708,2026-01-10,Grand Casino Arena,St. Paul,2,30,NYI,MIN,4,3,27,36,0.580645,0.419355,0.0,0.25,8,6,15,18,9,14,7,16,2,5,0,1,3,4
2025020709,2026-01-10,Rogers Place,Edmonton,26,22,LAK,EDM,4,3,30,26,0.45614,0.54386,0.5,0.25,8,4,20,20,12,20,19,15,4,6,1,1,2,4
2025020710,2026-01-10,T-Mobile Arena,Paradise,19,54,STL,VGK,2,4,19,25,0.574074,0.425926,1.0,0.0,7,7,30,21,17,9,12,19,3,7,1,0,1,1
2025020711,2026-01-11,Canada Life Centre,Winnipeg,1,52,NJD,WPG,3,4,27,22,0.519231,0.480769,0.0,0.0,4,2,17,15,11,13,16,22,4,5,0,0,1,2
2025020712,2026-01-11,TD Garden,Boston,5,6,PIT,BOS,0,1,27,19,0.44,0.56,0.0,0.0,12,4,18,15,17,18,16,16,3,6,0,0,2,6
2025020713,2026-01-11,Bridgestone Arena,Nashville,15,18,WSH,NSH,2,3,32,21,0.545455,0.454545,0.4,0.333333,12,10,21,16,5,11,14,17,5,2,2,2,5,6
2025020714,2026-01-11,Delta Center,Salt Lake City,29,68,CBJ,UTA,3,2,36,27,0.479167,0.520833,0.666667,0.0,4,6,18,15,23,21,17,11,2,5,2,0,3,2
2025020715,2026-01-11,SAP Center at San Jose,San Jose,54,28,VGK,SJS,7,2,32,20,0.526316,0.473684,0.5,0.0,10,8,19,21,11,15,24,11,4,5,2,0,4,5
2025020716,2026-01-12,KeyBank Center,Buffalo,13,7,FLA,BUF,4,3,32,23,0.483333,0.516667,1.0,0.0,9,7,18,22,14,19,12,24,6,4,1,0,1,2
2025020717,2026-01-12,Little Caesars Arena,Detroit,12,17,CAR,DET,3,4,34,18,0.630769,0.369231,0.4,0.25,28,10,23,19,11,25,12,21,5,6,2,1,5,4
2025020718,2026-01-12,Madison Square Garden,New York,55,3,SEA,NYR,4,2,29,22,0.478261,0.521739,0.0,0.0,4,4,20,31,19,3,17,14,8,6,0,0,2,2
2025020719,2026-01-12,Xfinity Mobile Arena,Philadelphia,14,4,TBL,PHI,5,1,26,21,0.354167,0.645833,0.5,0.0,32,46,10,32,11,17,9,19,6,1,2,0,4,2
2025020720,2026-01-12,Centre Bell,Montreal,23,8,VAN,MTL,3,6,23,41,0.442308,0.557692,0.0,1.0,2,4,12,26,9,26,18,19,4,4,0,1,2,1
2025020721,2026-01-12,Grand Casino Arena,St. Paul,1,30,NJD,MIN,5,2,29,23,0.576271,0.423729,0.0,0.5,4,4,18,16,19,14,12,15,3,4,0,1,2,2
2025020722,2026-01-12,United Center,Chicago,22,16,EDM,CHI,4,1,37,30,0.480769,0.519231,0.0,0.0,4,4,13,20,16,9,15,16,2,6,0,0,2,2
2025020723,2026-01-12,Ball Arena,Denver,10,21,TOR,COL,4,3,31,34,0.509091,0.490909,0.0,0.333333,8,6,13,14,22,12,15,22,8,3,0,1,2,3
2025020724,2026-01-12,Crypto.com Arena,Los Angeles,25,26,DAL,LAK,3,1,18,25,0.564103,0.435897,0.0,0.5,6,2,17,24,13,12,15,10,7,3,0,1,0,2
2025020725,2026-01-13,Canadian Tire Centre,Ottawa,23,9,VAN,OTT,1,2,20,40,0.425532,0.574468,0.0,0.0,4,2,21,25,18,16,14,11,5,5,0,0,1,2
2025020726,2026-01-13,PPG Paints Arena,Pittsburgh,14,5,TBL,PIT,2,1,31,27,0.431818,0.568182,0.0,0.0,33,14,15,13,8,15,18,15,4,9,0,0,3,3
2025020727,2026-01-13,Capital One Arena,Washington,8,15,MTL,WSH,2,3,25,42,0.542373,0.457627,0.0,0.0,25,23,21,18,20,15,10,16,2,5,0,0,4,5
2025020728,2026-01-13,Nationwide Arena,Columbus,20,29,CGY,CBJ,3,5,32,43,0.446154,0.553846,1.0,0.25,13,11,12,21,9,14,17,14,5,3,3,1,3,4
2025020729,2026-01-13,TD Garden,Boston,17,6,DET,BOS,0,3,24,41,0.394366,0.605634,0.0,0.0,4,4,14,18,16,10,17,18,5,3,0,0,2,2
2025020730,2026-01-13,Enterprise Center,St. Louis,12,19,CAR,STL,0,3,33,31,0.515152,0.484848,0.0,0.333333,6,6,14,26,8,19,16,22,8,5,0,1,3,3
2025020731,2026-01-13,Bridgestone Arena,Nashville,22,18,EDM,NSH,3,4,31,27,0.479167,0.520833,0.5,0.0,11,13,18,22,19,11,20,20,4,7,2,0,4,3
2025020732,2026-01-13,Canada Life Centre,Winnipeg,2,52,NYI,WPG,4,5,27,22,0.555556,0.444444,0.0,0.333333,6,2,13,18,12,9,20,16,6,5,0,1,1,3
2025020733,2026-01-13,Delta Center,Salt Lake City,10,68,TOR,UTA,1,6,20,41,0.4375,0.5625,0.0,0.0,6,8,21,21,21,15,17,14,5,5,0,0,3,2
2025020734,2026-01-13,Honda Center,Anaheim,25,24,DAL,ANA,1,3,25,25,0.509804,0.490196,0.0,0.0,4,6,24,29,21,17,20,16,1,8,0,0,3,2
2025020735,2026-01-14,Prudential Center,Newark,55,1,SEA,NJD,2,3,17,26,0.468085,0.531915,0.5,0.5,4,4,20,14,17,12,18,15,3,9,1,1,2,2
2025020736,2026-01-14,KeyBank Center,Buffalo,4,7,PHI,BUF,2,5,22,15,0.525424,0.474576,0.2,0.333333,12,10,26,27,9,9,5,18,2,5,1,2,5,6
2025020737,2026-01-14,Madison Square Garden,New York,9,3,OTT,NYR,8,4,30,22,0.339623,0.660377,0.333333,1.0,2,6,13,38,16,20,12,24,3,6,1,1,3,1
2025020738,2026-01-14,Crypto.com Arena,Los Angeles,54,26,VGK,LAK,3,2,27,24,0.432432,0.567568,0.5,0.0,2,4,20,24,20,13,16,21,3,5,1,0,2,1
2025020739,2026-01-15,TD Garden,Boston,55,6,SEA,BOS,2,4,28,24,0.468085,0.531915,0.5,0.5,9,13,22,25,14,16,14,17,5,9,2,1,4,2
2025020740,2026-01-15,KeyBank Center,Buffalo,8,7,MTL,BUF,3,5,23,27,0.589286,0.410714,0.666667,0.5,12,10,26,21,18,6,14,15,4,6,2,2,3,4
2025020741,2026-01-15,PPG Paints Arena,Pittsburgh,4,5,PHI,PIT,3,6,34,30,0.471698,0.528302,0.0,0.75,13,13,22,20,11,14,11,14,3,7,0,3,4,4
2025020742,2026-01-15,Capital One Arena,Washington,28,15,SJS,WSH,3,2,26,23,0.583333,0.416667,0.0,0.5,4,6,16,18,10,14,22,13,4,3,0,1,3,2
2025020743,2026-01-15,Nationwide Arena,Columbus,23,29,VAN,CBJ,1,4,31,36,0.529412,0.470588,0.5,1.0,4,4,11,19,18,15,18,10,6,6,1,2,2,2
2025020744,2026-01-15,Grand Casino Arena,St. Paul,52,30,WPG,MIN,6,2,29,34,0.5,0.5,0.5,0.0,6,8,19,11,12,7,8,14,2,5,2,0,4,3
